"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Pytult"	-0.555889143710987	-0.100722176689125	-0.538810703785992	-0.235830227749429	0.219217679935319	-0.483422479067309	-0.144990891497412	-0.542737272784206	-0.649077943560754	0.108432534713421	-0.424528955204409	1.0403722784105	0.339753474617655	0.268802038719862	-0.0551679423148265	0.772051506086739	-0.243600754067164	-0.113716167558466
"Sappar"	-0.237563952954466	-0.17125366301892	-0.191592147660717	-0.378537039419246	0.519271257292584	-0.23063811292161	-0.254555141764241	-0.581614043435392	-0.508596223937489	0.52526785637866	0.0162945953370357	0.787159028826996	0.581597834284534	0.452164622008815	0.480647552488247	0.367424664010812	-0.647535963266513	0.602850923227189
"Phyinf"	-0.175672635815523	-0.0336522773393976	-0.332174311917719	-0.255314161118883	-0.0229604727591499	-0.294278501188656	-0.114447149733122	-0.232389759150318	-0.333207047484014	-0.0595359968208715	-0.418228510777482	-0.310525078532691	-0.0840101913187711	-0.0331618425566861	0.277965273786201	0.5328293363968	-0.168561864503129	-0.134977688645207
"Hyaara"	-0.283208795493785	-0.0717855576585059	-0.31787155648321	-0.195697697423234	0.0603113960143811	-0.259405620002431	-0.101449392468526	-0.249618867767856	-0.405246083853534	-0.119611279962049	-0.367396893278678	-0.0145586683825045	0.0312674938059619	0.0403243348340308	0.10049951107954	0.590472952444392	-0.313591669061106	-0.198138811628328
"Psecub"	-0.456933833779241	0.297811108593053	0.2731465349486	-0.0303546834870491	0.215916224991634	-0.579616940425225	0.153549919226814	-0.320287425046001	-0.206667147559264	0.190744549054512	1.06524982505004	1.12954397213461	0.00647887434824444	0.0631829444855704	-0.173875917122706	1.52047468964715	2.29095086538088	1.08082800235791
"Gialam"	-0.584541919802137	-0.314173066748914	-0.416422778934304	-0.354923773795534	0.0684013226178263	-0.511336772156011	-0.296693316815959	-0.363400870505843	-0.367491699699237	-0.0483330806003542	-0.190323213468831	-0.0751028173647934	0.344886192814159	0.205861682551971	-0.0570869266554009	1.33162168714132	0.773392212929168	-0.325336116517324
"Permar"	-0.419084949345751	0.245687863933173	-0.413057938026881	0.138140790583007	0.0274796306133084	-0.342917692841606	-0.15286923339532	-0.553317877144934	-0.38479201300045	-0.00125618375697873	-0.381376220803184	-0.253073305901511	0.00661883812273671	-0.0579003899285958	0.00333078931123005	0.157412293978069	-0.129574817272234	-0.345425712199494
"Stylem"	-0.850688386906114	0.0757657329563918	-0.675342667805989	0.382472624876281	-0.224054468482507	-0.447268811155554	-0.025813019261315	-0.0446652627138892	-0.726142985563087	-0.25297823386879	-0.124484743365507	0.286283742297735	-0.183231042585932	-0.460211804161744	-0.707951044464745	0.636399635429573	0.73768543714731	-0.120486956805532
"Oxytri"	-0.841140467270858	0.141492734748125	-0.797603026041407	0.206751038971062	-0.115004692386993	-0.465026395710557	0.083012082024146	0.0516325859099623	-0.806036233289681	-0.17744668824041	-0.770210450697201	-0.836663627572892	-0.231777800710015	-0.312646975251488	-0.570726323485911	0.527270105829448	0.482002297304071	-0.690938073426803
"Partet"	-0.855237633055249	0.064502917836695	-0.810051047965654	0.55452097048936	-0.19478965582201	-0.443924292175898	0.163430425249241	-0.0464571983789044	-0.768687729790754	0.183563826110434	-0.725279411493406	-0.537868960190436	0.0662038860035249	-0.335463232498792	-0.461402594810811	0.569965861014588	1.0811173811429	-0.847175301757921
"Ichmul"	-0.105076349348029	-0.178896980697688	0.656571983758798	0.113841012338073	-0.211038592510472	-0.0500486815085879	-0.156261436940279	-0.0923633816880217	1.46028583249221	1.07077802658951	7.56918899730483	11.7663254954163	0.0977585384757159	-0.183877295304772	-0.410343877678876	2.58548698869624	30.1005791032935	0.940193735238829
"Tetthe"	-0.848398661278603	0.123269579189629	-0.791708116157373	-0.041954661841307	-0.299661570707446	-0.240331921859082	0.0726776825785808	0.0648191739276613	-0.776668990970179	-0.0505187388572235	-0.708082839711751	0.212755313624924	-0.12034361709761	-0.33883327882369	-0.593727902644092	1.42354468887493	4.7713388604221	-0.61748785893264
"Hamham"	-0.517766349821668	0.0780996904896452	-0.251458679715637	0.167513615628653	-0.0173792102770953	-0.669582643133286	-0.324687896769614	-0.620905214025026	-0.34397416407262	-0.459885377504778	0.0103457493405914	0.568012291177078	0.879543947266106	0.64006245630625	0.209055150696099	1.13367371973741	0.445085103317874	0.34022922423795
"Toxgon"	-0.531783250241487	0.0315470670167122	-0.37243625767345	0.117543907685115	0.0331695714211481	-0.653139582395588	-0.354957276742817	-0.6391535204328	-0.385588180067279	-0.453508117242041	-0.20763259478437	0.567499891082258	0.998098234690134	0.763682582743132	0.307709223256558	1.27452000973808	0.620495384530086	0.080455742942012
"Crypa1"	-0.0687593717559637	0.192933138410546	-0.097440654594718	0.456055924761413	-0.165550625953469	0.432411096703117	0.0967866211693967	-0.154053318741683	-0.306194441452956	0.331830172237281	-0.0295357492791131	0.214125747939056	0.101721868433998	-0.06709589677076	-0.459551085803641	0.678660946257406	0.746496168947724	0.774563201318193
"Babbov"	-0.140766145962103	-0.321438910931925	-0.269657046734408	-0.178058710938449	0.192270717335969	0.631854482824872	-0.286009525762556	-0.311306611705341	-0.306710058053448	1.09787962399797	-0.451752247811774	-0.0575381413537561	0.277451582242372	0.00913528197771563	0.206265942915224	0.555972099640438	0.0983158256729797	0.135763938417482
"Thepar"	-0.357125840173121	0.177277461855431	-0.303135857524012	-0.124005691594699	-0.26568907820197	0.203093070533159	0.118439923346946	-0.0154005369476172	-0.141190566428548	0.218836927508511	-0.320454332300523	-0.490167032369104	-0.616534015833753	-0.40330584859485	-0.228174208715521	0.179477285070131	0.177254438204893	0.930303635784022
"Plaviv"	-0.595178901063735	0.366387200912324	-0.536442357230287	-0.3429327735135	0.0217905655036665	-0.274667650831551	0.237589897640717	-0.0107055928023022	-0.43887083030553	0.0322380418055292	-0.366838409325644	2.93524068567257	0.354221417255094	0.421592188308722	0.365948350089856	0.714746340838572	2.14943133020129	0.165715758536372
"Cyamer"	-0.307151691650782	0.0635991841428493	-0.318009297231548	0.237821625930869	0.149996685139732	-0.12648122039802	-0.360947701071392	-0.724322044827782	-0.384642271007235	-0.104784073734871	-0.332988079541929	-0.00487973463399656	0.878267913477552	0.233214001312924	-0.223162373438746	1.10629223760726	0.0393438049440404	0.101692279242893
"Acacas"	-0.451447325774005	-0.157298799372139	-0.175699305918448	-0.249142107064483	0.0491370220199033	0.0860836361656564	-0.143671543639967	-0.492047786334871	-0.486952207404684	-0.129079355858841	0.121001739082568	0.473571360656528	-0.27412568803446	0.023005967493813	0.350058697064094	0.716306513854975	0.788124187176778	0.586191607280625
"Polpal"	1.06727571297065	-0.176961573842665	1.00875227840385	0.0584630131497552	-0.339239899071766	0.450196299803317	-0.136280150570511	-0.25649445227523	0.0683485570968137	0.145436254357682	0.275750422695267	0.0405923418940509	-0.435237989966361	-0.413817418980782	-0.37801657990169	0.299805572416306	0.113759557177768	5.42335877161253
"Dicdis"	0.00116334972833855	-0.0671911065167655	0.19585372950376	-0.0779036319246804	-0.271720439246053	1.8113849045877	-0.0592485251103935	-0.256688401108074	-0.330388594771361	1.67592614878189	-0.101845805809039	3.68152756985194	-0.380291092738836	-0.40095481694887	-0.462891482239161	0.38414219568838	2.03446838890204	2.18034927779094
"Enthis"	-0.907405587660734	-0.34023626140024	-0.89740023919149	-0.462830385836445	-0.0622740845439408	-0.734562684627438	-0.156044869906843	-0.231627946349948	-0.832612028163703	0.649723779844587	-0.820173551643528	1.03116998180674	-0.0993668037086201	-0.269493750174104	-0.2738674653511	0.300951493366686	1.30091281677434	-0.820173551643528
"Guithe"	-0.591100859406145	0.0519208331921319	-0.517293993731783	-0.118263584672926	0.331846365752543	-0.403838557296306	-0.313543959446104	-0.686405813716599	-0.448641787175319	0.17132109596449	-0.33697966583326	0.331663537343867	-0.0760378451045907	0.299094803724379	0.32131142457507	1.23202107551055	1.92224054172794	-0.507111121217629
"Emihux"	-0.688019006184706	0.809490985078353	-0.24652732019953	0.0729021387880855	-0.0891639746411647	-0.637266654482524	0.0456500525908965	-0.3475300790311	-0.482763993975994	-0.486955854750988	0.0174869355513225	0.863059378627159	-0.121380325483428	0.119478150219958	0.539741602636836	0.883881633039661	0.293474761557136	0.288599270576693
"Phypat"	-0.696815862968633	0.0887217774715515	-0.415107462597582	-0.12209404714757	0.22244143029263	-0.173998912761646	-0.0198476145826048	-0.269568039146269	-0.324044128999055	0.747224079766194	0.0302855505022138	1.42183743534212	0.0911683119252107	0.213752345368122	0.161773925005791	0.619450036585177	1.00923361942878	0.132647380986065
"Lacsat"	-0.110453454956577	-0.00272250064429406	-0.252941345310935	-0.203716664426626	0.389368848437725	-0.0860259836259007	-0.114166888348134	-0.240270904436552	-0.17402073275811	1.04268953276582	-0.362787232997934	0.412284677379134	0.340231016144594	0.257988477887693	0.276837438394576	-0.177813824354251	-0.0299339216738016	0.136897598679944
"Sollyc"	-0.538070194104448	0.0647926601758175	-0.460898619581674	-0.117662599019109	0.398557867426959	-0.165668684511012	-0.0235450747662247	-0.201379587805403	-0.328320488161288	0.614150373667076	-0.438660041197165	-0.441368171130671	0.32089718069845	0.284245762834646	0.21405604008569	0.141196450411154	2.79315489405788	-0.0190045807696655
"Mimgut"	-0.0460941163314772	0.228387364020095	0.362889230975148	-0.0763050942419347	0.211371009486314	-0.378145471333543	0.236243965574532	-0.163977289780813	0.482658976072907	0.297535175388318	0.921774985878069	3.44531052891108	0.144287211186675	0.513715236049435	0.121628831411163	0.147699258980043	-0.19175264009404	2.51909722316974
"Citlan"	-0.58578547874691	0.233586124516528	-0.392663768832291	-0.129443367662548	0.249350533853719	-0.222499904210877	0.0971766015540653	-0.110771469286609	-0.35799031054668	0.956975092452162	0.185034224177475	1.21171182147681	0.283743730151483	0.203459132733007	0.00476657580261859	0.152570567965784	0.192437523251419	1.05840033818184
"Cucsat"	-0.489491724318719	0.167285952609993	-0.182992947253361	-0.161457269923971	0.0892107246899308	-0.336945873996798	0.0416800608308887	-0.161433202678252	-0.0884016718699833	0.756472005614254	0.282273621093922	1.72866863911303	0.116528749864825	-0.00859137402230819	-0.0964970060662408	0.209960344632293	0.84912513211758	1.53290476740174
"Linusi"	-0.195120750882006	0.184389884733213	-0.0284026666401459	0.0386444259110084	0.144769542218963	-0.294842332587027	0.0903195236155174	-0.230558455724515	-0.0788301659167665	0.622137729068335	0.513536899677018	0.81350880496831	0.254921110650577	-0.0276828315463539	-0.0459223829078138	0.564138740168633	0.310701633874348	1.45611062036503
"Poptri"	-0.232113607777681	0.0458536595097738	-0.104054664186495	-0.189361707775017	0.444273421974699	-0.431578998774147	0.0406320137128531	-0.0981953016995545	-0.0720752279300935	0.903093864639426	0.612969964763381	1.43548441247761	0.340293259317347	0.337836232878015	0.131591456111378	0.905018391938229	1.57595810564965	0.653701529530133
"Manesc"	-0.444410591875239	0.304473428176371	-0.100956065676119	-0.076136756965511	0.320588816146586	-0.263102103911051	0.16353647286957	-0.0248464569068497	-0.0520246701026333	0.656138984872361	0.270660860573255	-0.134504885330071	0.671955431189272	0.2571275370193	-0.181740717573491	0.967302916486127	1.09473361141509	1.46892029365926
"Jatcur"	-0.142990425357942	0.283031288245884	0.189898672512268	-0.0585111738194378	0.134906322149228	-0.187703316020757	0.174422139420249	-0.10173211899658	0.203944018000838	0.849883318731026	0.724514512384525	7.96134405065343	0.420570242875437	0.0703734581855071	-0.155796649705399	0.624968476101631	0.822005682277639	1.64640399856102
"Riccom"	-0.379398556273943	0.134720779261169	0.294420651688423	0.00919896773741283	0.243357872265659	-0.272340089905454	0.0711627623436056	-0.124581925382235	0.116353045583119	0.575619902682318	2.92591034001024	11.454714787492	0.301338701875879	0.182160463484683	-0.0482832123188263	0.736008977993181	1.74391685238692	3.11684722411362
"Betnan"	-0.335976186574118	0.189848940545453	-0.0577014122218165	-0.245414629945087	0.193096033178087	-0.319686322745037	0.0758995782293935	-0.116843584817426	-0.133615278624708	0.651585037931079	0.693653138138487	1.25168480425412	0.161262632364096	0.165100310132999	0.10117740735325	0.42567695525322	0.623537543800482	0.926224570558657
"Medtru"	-0.0530868534644907	0.0771598100619203	0.128993494613321	-0.176779018799772	0.336845673435124	-0.054713272000524	0.0127476654178239	-0.196502848887043	-0.0441729101194662	0.587814111159229	1.02106833520952	5.08273922074395	0.4872456924976	0.333479536000331	0.292645063444643	0.507106927201346	0.706764781700967	2.03746015739552
"Lotjap"	-0.352576063733613	0.266325664106527	-0.264886839922108	0.0288075541972766	0.189284159412889	-0.28713964751067	0.0797373447502285	-0.179726693884232	-0.217565942268992	0.494862053858564	-0.0552177585480624	0.39815241006026	0.186506194119771	0.0744785169306821	0.00371867025362012	0.143676183698752	0.287066710440719	1.20035689044066
"Cajcaj"	-0.440210395763585	0.182713114296804	-0.30109540569145	-0.218383141574354	0.353395668596928	-0.0052169081220659	0.0733535423909275	-0.10187483832542	-0.208575145242376	1.12609375508565	0.211419128700154	2.89404279191604	0.465024175504298	0.307105856949532	0.168671274881324	0.0346257683360418	0.105119935924374	0.724837039517822
"Glymax"	-0.512549042153381	0.174871192944196	-0.432065436918456	-0.120180331646663	0.433566235961139	0.00483415602675246	0.0800598468144266	-0.148605535844228	-0.329160915967999	1.05052031706529	-0.108591945178449	0.183913517667415	0.552231798094487	0.364330729151208	0.124690247202834	0.165382751528686	0.242487728773686	0.454608783685938
"Pruper"	-0.484219937492264	0.224654413241893	-0.346591478354512	-0.118407570795158	0.299758788124475	-0.298201539067953	0.0997611632835583	-0.243917761015453	-0.309648560008817	0.803061762336717	-0.00200689776442586	0.0754377282326249	0.332795748587993	0.212050921963475	0.0774504993918657	0.65291080557456	0.566671287264679	0.00485927734104991
"Maldom"	-0.551986053472088	0.165307668492989	-0.340560067509799	-0.15541298210408	0.269216540691101	-0.355364326182356	0.0531808936619148	-0.214035683515468	-0.288129504753637	0.544291546535652	0.326201053537455	0.165938829566109	0.366229639053866	0.215998891820576	0.143802270625042	0.232968426618335	0.359429710368259	0.0460689909049052
"Fraves"	-0.251324101025064	0.151205183059445	-0.0506602539421966	-0.12585122786517	0.28802090997043	-0.252477033470485	0.000892238809660147	-0.289323952587519	2.69105802461872e-05	0.454962315039891	0.545204348710121	0.698780142234343	0.467714691026778	0.237113601685706	0.177814910345436	0.672251649920251	0.973738427788894	1.27274919121463
"Cansat"	-0.354051572901778	0.112710946533117	-0.194411348666143	-0.163677374480888	0.141444968830438	-0.134032345358629	0.0576554904466145	-0.16564410692449	-0.104809381034408	0.859325048523507	0.481986229732681	0.318179527785033	0.0551112377792977	0.0545658092786564	0.0470153040930533	0.135591850533666	0.351792460669794	0.275633716731928
"Vitvin"	-0.228404190448999	0.180319654344069	-0.307515305205294	-0.169885748213012	0.454741173958549	-0.142772937186213	0.0236707409954732	-0.170993554268257	-0.184943650781996	1.65126762023131	-0.0710115367349276	0.0278548792979338	0.386732098103638	0.184459080063017	0.0234600237423443	0.359727941559304	0.738171855891915	0.272494799018146
"Citsin"	-0.4842099366833	0.237968543541056	-0.187932895186078	-0.140716009774355	0.249589003884517	-0.0416683812670277	0.146438698174057	-0.112905516847965	-0.189038092085735	0.68250043184276	0.484778048501002	0.904402612853473	0.34181707826688	0.239764452215015	0.00218783375441814	0.881473448593601	0.646243947346186	0.618125050657434
"Euccam"	-0.296487792454926	0.422583662643471	0.0952418525674297	-0.0504324511938147	0.277796123238403	-0.392187749092006	0.22200953053707	-0.213049565743408	-0.0181497611973139	0.708205050551031	1.04760291751795	0.177699350280006	0.359352105520397	0.128062124496015	-0.0129110640387406	0.145254252999928	0.14834876489296	1.23393462149948
"Carpap"	-0.463379903277496	0.250042997768152	-0.242661569508322	-0.138660531965486	0.228577257680884	-0.0444456949382929	0.122763486460534	-0.110384902224592	0.100254562185392	0.821230816746271	0.160321650585361	0.174076556008883	0.305653350754013	0.175255397217703	0.00313075565481147	0.534521018429836	1.99218422250391	0.425875781099541
"Brarap"	0.141473220382597	-0.0347112353520492	0.164627487930972	-0.417438809906676	0.105881243834554	-0.376223778363982	-0.141212820397333	-0.166231307573374	0.164619905720764	0.549400654925031	0.466438129476925	1.18214199929028	0.0369604207251825	0.039633506494497	0.136180505894797	0.47309742127093	0.271189209727618	1.78650080101238
"Eutpar"	0.0780999745351063	0.0253876881538072	0.116783316260421	-0.284143325593875	0.096549604207713	-0.38098429345196	-0.0996180326255436	-0.242632378925975	0.141554493289933	0.630829675581695	0.356153343069599	1.2417073907227	0.0671606790627246	-0.00132353890207585	0.0746854063242408	0.64786871147862	0.463546259910065	1.59325164017995
"Aratha"	0.117250382459031	-0.0197354497614258	0.0397038482839906	-0.186684243713703	0.0961450897526002	-0.396366605489981	-0.140628454019683	-0.276343528139601	0.063376407745949	0.573798816191486	0.016863103849717	0.0136165869945948	0.0629970705331195	-0.00739345470753477	0.0901413085382621	0.662480886053186	0.579340567952961	1.65178780845153
"Thecac"	-0.480782235696419	0.212814461198973	-0.352751415220588	-0.160373143037473	0.455105202890233	-0.093663061655365	0.065904525873445	-0.128656179160379	-0.433939655977535	1.2937051577573	0.0519789553294485	-0.155023867737726	0.492425119058846	0.318472198361331	0.165895772927411	0.984143027186903	0.803340822220764	0.138914846128504
"Gosrai"	-0.364568068484347	0.308235578900277	-0.273397030656594	-0.153696097510323	0.322121771379378	0.162846424258751	0.146677474794786	-0.0708806057619058	-0.205294479554743	0.87505537959771	0.0403151999614611	0.744441339587401	0.334185182140401	0.327882323802767	0.181358001901244	0.0197741505481897	0.118411524582213	0.377740558846358
"Phodac"	-0.0665734839971827	0.139602183482199	0.0795802362075115	-0.198214687031183	0.505256219981967	-0.0571485218622868	-0.0129077901558284	-0.257375484959366	-0.0849139550130734	1.00620036574286	0.796278326931061	1.64267663224928	0.792240536671386	0.388408859942083	-0.00493804614541938	0.70746459253146	0.916283337029614	0.806241164005142
"Setita"	-0.296371123470222	0.276315513257099	0.237326825369072	-0.252243466424894	0.370379246097958	-0.324898422951701	0.126515436873557	-0.238931622747053	-0.00727851711024929	0.634942020750886	1.56807114212115	3.66648737120068	0.717723440884335	0.332768625145006	0.308870255843812	0.595246587004317	0.781912646238924	2.39880680403275
"Zeamay"	-0.381625460377978	0.320944827749097	0.16993688561568	-0.0843417227787989	0.222070361403611	-0.220318867036605	0.130309497624506	-0.151363950346353	0.0911245823071405	0.499232040936207	1.33534530608638	5.44191756746174	0.594310181733131	0.188804352449275	0.207822860162853	0.735869064841991	1.2002683259035	2.53404472867666
"Sorbic"	-0.360318323582521	0.168444840637002	0.0394237539547946	-0.104512626041989	0.335918725603207	-0.339941054090302	0.00488739605117914	-0.287815409899942	-0.062625301091216	0.75676358998094	1.05209680358447	3.19678820370555	0.674489054667853	0.246808430431217	0.235912243466346	0.522989284437126	0.714922241596774	2.08568047582229
"Leeper"	-0.397188556914428	0.29807943270219	0.417091888109052	-0.217839575300426	0.365360059028089	-0.36295394919821	0.141480782104216	-0.187044205195716	0.0486001263253663	0.665848952789169	2.49737922524833	5.96911599253315	0.777785465306739	0.452814408194752	0.370410244109045	0.764670500835985	0.817880811987332	5.10313772827039
"Orysat"	-0.19174154408033	0.462962614831454	0.721531718306356	-0.25786159455297	0.274405671791217	-0.360004455934333	0.237066728775509	-0.0828424536744456	0.233713633114693	0.571692835696272	2.82298988999311	5.50093033222642	0.580278906477828	0.332898547459227	0.361028218920225	0.627197706121874	1.1001782745643	4.88115898192991
"Bradis"	-0.360656861324206	0.360907697273016	0.331401001132515	-0.196085047569742	0.386964788000698	-0.365093909450929	0.184349499369552	-0.215157539670319	0.153482808431618	0.692822601307422	1.83959305602336	3.62674488892008	0.872653798741343	0.446607878167249	0.4661675426625	0.706719436040319	1.16146862981726	2.64847611692031
"Horvul"	-0.373172374887625	0.168364590167057	0.0212583267191412	-0.293268209627001	0.585426284486618	-0.343686741988851	-0.0441437322913841	-0.355236144290429	-0.0510357184792288	0.960609936190673	0.985255829532331	1.08955673166392	0.781912628113795	0.387011581158767	0.278345973007788	-0.0606920786414032	0.649511530308299	1.40585978745205
"Triaes"	-0.361826197149041	0.0704411192752986	0.025546786355531	-0.329047122171572	0.618120248910131	-0.435516866223099	-0.0873752606361152	-0.37118237756287	0.0664643297774914	1.12431566128748	0.766651259297261	1.19381618631024	0.847200807027364	0.436412028036606	0.28942549004921	0.0577623083201698	0.528664273467228	1.29608341139272
"Musacu"	-0.388935052017253	0.0677344730299895	-0.183129412838038	-0.0358467167378743	0.402856102852231	0.345103906159588	-0.0266978699318185	-0.244650390693431	-0.135470788126994	0.61678441594454	0.473503774066874	3.57728177779461	0.600251930129215	0.258020867100563	0.187758045371267	0.61365193217182	0.602905491914834	1.51883425128458
"Selmoe"	-0.624407792478445	0.0842046301534963	-0.419291269856803	-0.142845283674083	0.184917522452697	-0.363887626136087	-0.151218857927946	-0.314460716662851	-0.240847068392949	0.865218735066996	-0.0207193668261432	0.758370843852896	0.101991772779226	-0.0446077001957946	-0.161696853614085	0.0330558867944882	-0.307298647952351	0.247857892726523
"Chlrei"	-0.507637549277951	-0.21680208391471	-0.118298098895938	-0.450965480387816	0.588186702355196	-0.571496010078371	-0.101730577336139	-0.268497100106067	-0.422344038816293	-0.0146311947424823	0.188419500845726	1.45454809822539	1.52953385993997	1.06511698308241	1.05085455668046	2.06764175458398	1.53309857653404	0.51281099542974
"Volcar"	-0.477872437708813	-0.036867674924199	-0.221812083634028	-0.347088690102142	0.275581136215693	-0.483743859333551	-0.0511976980295613	-0.165104750472943	-0.301788827337613	0.0226461481917865	0.00713655838111309	1.37142889821624	1.03014813548847	0.605069409673844	0.62250648869686	1.14518689443733	1.07840250789351	0.330883904250255
"Ostluc"	-0.541857606623885	1.43830239777956	-0.440641870486665	0.923817134343304	-0.251593136784438	-0.728920812835207	0.413819722980256	-0.332904204031425	-0.601478220559421	-0.378235323275273	-0.322827728141709	-0.321493419368632	-0.334896553779961	-0.351139112388988	-0.107959791592505	-0.659526397627781	-0.893253705749491	1.21381330174263
"Micpus"	-0.569825584248291	0.836892638236266	-0.494955389685131	0.102278560034194	-0.389601797584608	-0.643761811955616	0.0399232007244388	-0.0102675180628306	-0.527144343685966	-0.64510610700484	-0.403161937928937	1.13583695653294	-0.47481743961791	-0.495395189192457	0.122943132947501	-0.446822587244287	-0.839249405753804	0.838918090081743
"Chlvar"	-0.739781268217309	-0.269304011567263	-0.262243699171613	-0.539367541761146	0.778464231465132	-0.552667002240802	-0.147640529151616	-0.55985968063311	-0.562656465154631	0.0582182361263697	0.0651448253579158	0.649953949849337	2.24173337391765	1.47262591844698	0.722540413652121	4.64756182249773	6.17325361703129	-0.0727219829904048
