"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Crypa1"	1.77170801286863	3.64525699448187	2.07071143237786	2.69252676682101	3.36539826277718	1.95871377448946	4.21082302702067	4.09804387379738	2.5585334312507	1.92709494720059	1.06292302623902	-0.481145018111261	2.57142068094199	2.81177528148875	2.26210335962047	2.02760908447747	0.40346156318667	0.722974964544664
"Babbov"	2.13718649380881	3.09099832641603	2.533807282992	2.41248037826615	3.64327977593274	2.41575654265216	3.71516178323887	3.69949527922094	3.11325533062418	2.52485567862396	1.64748750624995	0.518944645372825	2.60398402966124	2.96879429746886	2.57908264745116	2.39507691912705	0.879972570712092	1.36173873047752
"Thepar"	1.76863434559153	3.5417039849932	2.1651539295079	2.47741933222115	3.36435546229133	2.04080760123304	4.12149780754978	4.06614474107975	2.85796260888781	2.04645397955666	1.21831735196425	-0.444440479717319	2.11864489313773	2.67216726427093	2.42243733462018	2.03219795729625	0.493411613533836	1.06966434125551
"Plaviv"	1.82824246513694	3.3747375417767	2.36441120618594	2.30901727947419	3.5801574881754	2.08151637268684	3.93380050341167	3.83654930169791	3.0494302973608	2.23475918604452	1.75206573910085	1.19570620313985	2.62309715165242	3.12151063679559	2.62684175159107	2.4551792104253	1.36939519500895	1.41508385373147
"Cyamer"	2.30255630150905	2.83274867023485	2.98962127040861	2.37964013577995	3.64366332530017	2.40319038680189	3.21356706755612	2.84843270479606	3.54703046733171	2.41384594044334	2.46098780678263	1.51368118573363	2.56073960931473	3.0719451923198	2.17731232251926	2.78543676781072	1.35762877611646	2.07685452587314
"Acacas"	2.23698067959002	2.59537549676199	3.17590707947666	2.07826032843104	3.58765385305647	2.53362561328542	3.20440225156669	2.9775847327405	3.57203922865808	2.4377409280895	2.84242839425576	1.89213398282703	2.06356400543663	2.97463981610205	2.33305522895726	2.73235719373582	1.68110072335068	2.3911177642296
"Polpal"	2.19793975964961	3.43736158434187	2.52140701647072	2.55894746295427	3.29231485534274	2.04396814990262	4.06037436394647	3.99528567696223	2.84925359322647	1.94151228212671	1.3365766590497	-0.341638123695696	2.28613725153361	2.63824396198852	2.32805058436051	1.99641975172406	0.339603113679891	1.43651312668795
"Dicdis"	1.37719203277282	3.72233297364397	1.6750050175648	2.41907007167166	3.139291738367	1.82560739866899	4.32807519480474	4.22577119667241	2.0252097888093	1.80416121349928	0.252431322189519	-0.930838521493285	2.24648149867041	2.45239320577164	2.1843557999413	1.51786779841179	-0.0415368189869752	0.199495247001721
"Enthis"	0.460691711969724	3.52971812799346	0.746998450812999	2.21145716186374	3.29722680386809	0.91806890849363	4.2387090342398	4.19796123761222	1.56163634108615	1.71151816679486	-0.238278292366294	-1.01642954274994	2.43589367422758	2.58671482987024	2.34236161964179	1.60836803621082	0.024963142408287	-0.840338283694257
"Guithe"	2.04823046670849	2.90031052277348	2.77804325147376	2.27393650511024	3.71285812887723	2.21197815313912	3.31700018874828	2.97675546045524	3.43785438810738	2.50529023410895	2.36615765807621	1.51723558849076	2.29425191083954	3.09998485320735	2.44960291786176	2.7853125599769	1.75054050061297	1.63531983789705
"Emihux"	2.02876447357449	2.59404361413593	3.34037026405716	2.00178866549533	3.46139516310018	2.09422381782928	2.9579335453134	2.75310767706293	3.77905149508064	2.24479107228895	3.10557295995557	2.40095218786773	1.91502947844438	2.94891059380076	2.15867639869035	2.80968994836576	1.67907566829366	2.60610200817409
"Phypat"	1.42508048417029	3.51950359765599	2.06606675894344	2.47862000775015	3.58007673478256	1.86035462840817	4.07594028007994	3.94822644685081	2.7309690144546	2.18572261583382	1.36453361399921	0.186246327983189	2.57306375924302	2.97491876522736	2.60029363876878	2.15274156310109	0.696929780805543	0.803610738782781
"Lacsat"	2.0081416171444	3.39523527625354	2.33102802649501	2.429413532223	3.67192383887322	2.01990678913391	3.94583115680562	3.87913800603631	2.97670246270773	2.36917530337924	1.39388444320719	0.269388880046981	2.65552556953946	3.02672295373462	2.63448151343723	1.97394311012236	0.575640916365784	1.04326133245135
"Sollyc"	1.62537865911516	3.49788540412043	2.05407295245937	2.48054628532097	3.64425186394157	1.88214121777204	4.06233254698691	3.97502075292008	2.75162460117372	2.16874666421888	1.13591970829172	-0.403949323550621	2.65578060983066	3.00515957346241	2.61915033057169	2.01816308538397	1.00203450073024	0.77630073797339
"Mimgut"	1.9928839084117	3.52175438511281	2.52853943145148	2.49807701597279	3.59858612539094	1.807067182331	4.12658322078531	3.95669711111163	3.16718013402153	2.12649752103711	1.77791083052831	0.640179829895386	2.59108351170103	3.09329314040885	2.58239763179101	2.07320648213397	0.418992107015328	1.4385795683473
"Citlan"	1.53209150417211	3.59264698223357	2.04446663402049	2.47488324396899	3.5800017732415	1.80556663534957	4.14381403505337	4.05255088630817	2.67063901789552	2.20645148232245	1.36837704595514	0.0709234097068365	2.64356455093065	2.96168882221343	2.53715139498135	1.97653370939098	0.422850535583904	1.00611600608677
"Cucsat"	1.66111884409344	3.54311554994791	2.22428273058032	2.45858193838071	3.53316950811531	1.7746650393054	4.09573263337727	4.00153594483329	2.87392043636168	2.19775728987213	1.47915608258449	0.264184632220051	2.58292665063804	2.89025030117098	2.4909863363146	2.03588719434546	0.677140816871495	1.17273424461141
"Linusi"	2.04911345010193	3.39466221762627	2.5671952824595	2.53057889383792	3.61121630551148	1.99166895176597	3.96078130808115	3.80940315067084	3.1461086671248	2.35347044487427	1.95264645284206	0.622057587742492	2.61272842430577	2.93824620240187	2.49369570642252	2.33765799191649	0.851771039881655	1.560841371122
"Poptri"	1.83355084357631	3.49874002709702	2.25781084465377	2.44395087429991	3.65410862983969	1.70292398734552	4.09862628033566	4.03644159165744	2.87510209195142	2.22771408123062	1.56901026502258	0.201764000475343	2.66232359300172	3.01880217308717	2.58881341931633	2.22815304500111	0.812987329170704	0.977781121346301
"Manesc"	1.75126609529192	3.55303386714487	2.33840375086934	2.49860772342973	3.63393833915416	1.87391945420426	4.10543862290072	4.02873162447554	2.96347986232657	2.22560891804429	1.58405389318445	-0.0893697253430477	2.75622473128453	3.01049007243396	2.44589097557808	2.30038337341628	0.820982352401721	1.27047131849335
"Jatcur"	1.90282725359378	3.57252052471858	2.4101199339463	2.50849341145555	3.55646662232345	1.87955625996632	4.13616749843245	4.01974913982316	3.01727623846399	2.23698591581003	1.64167177134955	0.825713041927752	2.68714095451569	2.92898194713299	2.46112531274263	2.18068651985374	0.698726279340611	1.22560107063132
"Riccom"	1.74555575079023	3.53108378144185	2.42363102865672	2.53903935594195	3.59053132426456	1.81467141766182	4.10811023148905	4.02047027411512	2.96141714829722	2.15019442725553	1.96436375709265	0.922564960176493	2.64945290423287	2.96655161510553	2.51357028837431	2.19229493608293	0.847921709620494	1.38292813947172
"Betnan"	1.9103599016062	3.44725126262701	2.47339508321327	2.40216107368475	3.61421838176707	1.9208854494075	4.00559116297858	3.91985705368101	3.03897731923584	2.30607718700893	1.88072427260467	0.555040665544347	2.58938314420341	3.00184630654074	2.56630998534053	2.24219737684894	0.849271850309342	1.33454672845918
"Medtru"	1.92526332292964	3.51107175253547	2.35915882353129	2.45063172112076	3.62077076393062	1.92451673713929	4.08635285351729	3.98583594405804	2.88890671043619	2.14975283404807	1.66837206095143	0.601153948545529	2.7074980102386	3.01761585301576	2.64659458245838	2.12709724279246	0.635390537282574	1.24324166171141
"Lotjap"	1.92395633084155	3.45245381661747	2.40107758556121	2.53269423342775	3.61966152366409	1.96577203994935	3.98528652183796	3.86592697799131	3.03023112541029	2.28736869667397	1.68050679041203	0.419121274207849	2.59463009873411	2.97351363462153	2.52197209152594	2.17107065624481	0.790760326147941	1.44560820522512
"Cajcaj"	1.69469036022091	3.55323112548587	2.1478175830655	2.42813546186132	3.62536047394522	1.94439392627685	4.11315449831397	4.03574856803882	2.80386936423404	2.27424794307183	1.44148394558991	0.401320077780889	2.70098633528158	3.00818646105184	2.6028339134191	1.96144882195327	0.442804784230253	0.992877596969029
"Glymax"	1.67487168443314	3.52203037908866	2.11212900700459	2.47843913087158	3.66341317065646	1.98903514536657	4.08754793578566	3.98423093712202	2.78650905604616	2.29880483305496	1.38991260222941	-0.00689862320013124	2.7250020403656	3.03985507656348	2.58507839363195	2.05340934225518	0.561178213883429	1.00052226255994
"Pruper"	1.79257662448808	3.46671708460506	2.30285511484857	2.47089653200851	3.6491096805575	1.92632448548448	4.02206190308579	3.85933256028098	2.92880054707815	2.33612267738944	1.63372300761809	0.211045892224087	2.65039227878064	3.0167077929489	2.55802600682977	2.29836149281775	0.819955114115115	1.03464072315698
"Maldom"	1.74879334187307	3.43003588428083	2.33178942366542	2.44963675913229	3.64370044519014	1.90681614370105	3.98815824292998	3.86105810031239	2.96707516581212	2.2862311023398	1.79462062750834	0.296024111201138	2.6585160602176	3.02303790973206	2.58134331186395	2.18845376371095	0.788195651734296	1.08951159589879
"Fraves"	1.98451920661885	3.41336895807366	2.50844891985287	2.46240518867517	3.65360464372099	1.98384989412343	3.95466353477458	3.8059478914001	3.13309893425577	2.27307709868286	1.88861679266591	0.496311670287906	2.68746147810269	3.03403132075507	2.59189688469208	2.33352698699078	0.972058574234347	1.45412239150479
"Cansat"	1.79864387047947	3.4973282851767	2.26599641561339	2.45635129585414	3.56492946989798	1.92594769611255	4.07735014419574	3.97435725369411	2.91385858985296	2.25780134550523	1.6137587694625	0.043860697354455	2.55727569833604	2.92848818707532	2.55393047944482	2.04366829261892	0.600327579078248	0.946580599550332
"Vitvin"	1.86668642689919	3.52955505390737	2.18783905116817	2.45349770808432	3.66733786580937	1.91239243986658	4.06977569657338	3.97817331361515	2.86067649825822	2.40275013436488	1.39224361575755	-0.0890904714054067	2.67635240609089	2.97601220509956	2.54443072181625	2.11274858864577	0.694133711851943	0.926829319681333
"Citsin"	1.67371060517422	3.56302710306966	2.23258081865568	2.46903865094245	3.59548038305475	1.94275345125267	4.13172832218162	4.02034736325642	2.83404934675611	2.18719281832977	1.55923487543902	0.129856551703812	2.66259524579662	2.98999237653693	2.53585105688454	2.23573572788772	0.640256270952395	0.994525427331556
"Euccam"	1.98214648790117	3.48241377132028	2.6066269169992	2.49351024870906	3.65674797765942	1.91864429942338	4.01847053883199	3.82734332518394	3.16122212723991	2.3674148516488	2.06501105541103	0.409388189766535	2.64931634861801	3.00055943787562	2.5103406684306	2.19377676330388	0.779537096270488	1.50077578327208
"Carpap"	1.73614889724832	3.53454621124386	2.26387134256211	2.46817626794931	3.60256376652332	1.98673733749843	4.08996953130986	3.98888339563552	3.02813451663665	2.26684695436042	1.54454040377988	0.0429790933425933	2.64882980779753	2.98123355771646	2.53435946610773	2.1924548054039	0.975790961954225	1.03198370904113
"Brarap"	2.06272279679029	3.42319618263946	2.44908465324165	2.29841927561283	3.55648675781115	1.8002858850635	3.97448447511261	3.96164450622996	3.05114181712237	2.19542080484769	1.64370015684274	0.308798224792195	2.54883990713255	2.92759854215117	2.58852506038134	2.17348853890288	0.601946071578856	1.32043559337491
"Eutpar"	2.05520698789526	3.43629509390966	2.45472338480225	2.3867002945981	3.55816900520368	1.81424962081143	3.98189377515663	3.90677372093793	3.06631110659157	2.23495655765546	1.64553048704301	0.368207841196628	2.56010403078521	2.91550554503288	2.56315556748978	2.23947055986794	0.692361635707747	1.32500635808048
"Aratha"	2.08136713793143	3.40845139034867	2.4384822438699	2.44124356215186	3.56126837680317	1.81398988395636	3.95334905432793	3.87870053482428	3.05031960450897	2.23016584022922	1.54271136519087	0.0531388763162393	2.55751644389774	2.9161174773524	2.56846717282772	2.25397328674523	0.743508708890341	1.35692765392491
"Thecac"	1.68258994687523	3.54991067952583	2.14216337016732	2.45883875195713	3.66355867165067	1.92453008435996	4.09589461039574	4.00836585988173	2.68601498295454	2.32777799521942	1.42173542988302	-0.206851054277554	2.70864498019677	3.01867526332011	2.60141215786614	2.26481337917161	0.689894343967909	0.854159640801008
"Gosrai"	1.73157465251085	3.60922785696146	2.14044184833398	2.46273057139317	3.60917473859459	1.99402797920947	4.15404317357757	4.06267341775901	2.78141090120594	2.20151971655137	1.33897195098459	0.00406571266666339	2.66042034082704	3.00900288025129	2.60758575521333	1.93700961663061	0.417709586695476	0.858914459326804
"Phodac"	2.0857774457068	3.4039876315883	2.57224507082111	2.42387751525203	3.72278267397648	2.0901405981696	3.94365207469698	3.82006363201371	3.10251206922129	2.41807161715679	1.96594883511016	0.704144298068288	2.7732157145488	3.08562962858419	2.51766953996008	2.34804901844604	0.96868210352462	1.36629094942349
"Setita"	2.16010346673662	3.22469849753303	2.94278402920203	2.32074045323982	3.72342078918241	2.14212893489539	3.77253758819186	3.60222411804173	3.44918701224165	2.52626216845644	2.58814643855974	1.57370927875402	2.68193347912697	3.10927478548947	2.56387683529152	2.51558763651813	1.28982601839753	2.10780587559447
"Zeamay"	2.09707985838007	3.24989965499946	2.90639321676581	2.41295378051465	3.67277908245674	2.1977452834545	3.78427234447825	3.65979644407063	3.47816511477436	2.48169711353463	2.52878726657925	1.68959671221938	2.65379317452746	3.05873326620584	2.53322360002272	2.54534522194342	1.3684492924933	2.10664821231884
"Sorbic"	2.06819743933713	3.2564694981055	2.78150553785558	2.42636718684027	3.70462712032378	2.08181625025141	3.79303867323578	3.64351384656871	3.33868611875967	2.50694685057932	2.36235718137615	1.35646283583684	2.69819003311456	3.07258682173087	2.56629535456658	2.44493037644447	1.1798644075083	1.93745029873223
"Leeper"	2.02392886859409	3.32537820851556	2.88601693589035	2.37577222660863	3.71065511736809	2.04791820848278	3.87160553514312	3.72420386209547	3.35728882091462	2.46538300087519	2.54876109878777	1.51653552332257	2.73235573982139	3.13555807007141	2.61932698503096	2.49041100657712	1.17165224395271	2.18851155220051
"Orysat"	2.16735194454648	3.35721560090009	2.99663554307132	2.34591752371058	3.68371913051497	2.06597863793598	3.88643549070221	3.75648630787152	3.45399486955853	2.45616936120543	2.62657390797631	1.53853652319065	2.67416636011829	3.10114853822905	2.60929974668137	2.47124201104289	1.26344810209179	2.21157368672143
"Bradis"	2.12395771437585	3.24430453091629	2.98420466756598	2.34872384806085	3.72931125118378	2.12093319882359	3.78601573260516	3.60731834233205	3.52396690587272	2.54683515438463	2.64618977504695	1.58918711330912	2.71597123756073	3.14553665034611	2.60969734272211	2.55038583985479	1.38395053231289	2.15298518593262
"Horvul"	2.07062479464222	3.24173057585606	2.79244619523715	2.31815209623061	3.78093743248435	2.09058784391258	3.75660477316351	3.58561286464269	3.36262044217327	2.56586786577064	2.37587234401895	1.09079531885057	2.71978387455808	3.120811474478	2.57554587662456	2.24628465133693	1.18351731018631	1.85726618596014
"Triaes"	2.0589452853788	3.22889961593595	2.76220338785266	2.30474279435081	3.78636315507437	2.0056572831675	3.76168906121405	3.59992152797785	3.3812542352276	2.58122536392902	2.27711267900247	1.04781603869789	2.74456488400622	3.13257140423852	2.58844702568161	2.27839440058636	1.11497237934917	1.78888952128354
"Musacu"	1.91078537027784	3.36738381965577	2.46430099224132	2.50223049322274	3.69460726135497	2.25345383179812	3.92922822016758	3.81912855525273	3.09098739713449	2.33335011231928	1.89966283966834	0.969023097953604	2.7222727684037	3.04522198913569	2.59281238954381	2.33250786025366	0.906709777193275	1.53045118603692
"Selmoe"	1.86713999033814	3.183367238052	2.57916379492299	2.39200790643499	3.65747882328736	2.0959572607312	3.67911169374857	3.58634831789277	3.2975947046335	2.56315318608233	2.11680531246757	1.0796413362715	2.50112703951683	2.96191244679717	2.38234978352342	2.30654723387943	0.84160216792936	1.62000328569341
"Chlrei"	2.22321572720029	2.31628119385961	3.36195775739489	1.77341729854465	3.72248437215181	2.16288567260679	2.9778762783816	2.88868571408813	3.78036523096525	2.52452961177986	3.10301372682553	2.42736348978832	2.43685814488949	3.23446748365806	2.34575250970033	3.01773544293935	1.94393087910855	2.60576863833613
"Volcar"	2.19095214430418	2.75237198404957	3.07682700812836	2.07950146623002	3.68498235456015	2.18604075522656	3.34792174598847	3.29237800625529	3.63178931066695	2.48290091168371	2.68479213578658	1.95061514111855	2.57217500319156	3.18270809291927	2.47483371689758	2.8046406598365	1.68480644084701	2.20378395632957
"Ostluc"	2.1746124263339	2.97005220594955	3.0667295932932	2.42973823510684	3.42719989242266	1.94670812077666	3.33541866737497	3.00921283528095	3.52155169109552	2.30723799160849	2.71234861217862	1.67375332465945	1.96846364480543	2.76315373588876	2.09595887717003	2.04569539184356	0.50251456839818	2.62473044667101
"Micpus"	2.16855269297234	2.58669855530794	3.17384047841279	2.00325149769007	3.28423599695046	2.08664858858924	2.9416760404506	2.92019259657925	3.74729931738061	2.08500664152227	2.88471260494937	2.47470955473377	1.68127043361594	2.59951414632729	2.01131790115413	2.27777255420072	0.777346066959272	2.77135848720015
"Chlvar"	1.95041956098254	2.12427556087095	3.36963452643649	1.57784416144037	3.7332353448757	2.18571194036844	2.79322162025762	2.50618998339143	3.74460430130011	2.55965624644448	3.18308104754686	2.42503500418574	2.42526691651694	3.27428863575789	2.15065904435488	3.2869419987835	2.44268798627518	2.52082235846148
"Cocsub"	1.97068894757063	2.99935356481619	2.98038111270961	2.2441720787253	3.88733662623725	2.0352912882561	3.53573650753351	3.14667234914722	3.43669443233921	2.46828599667668	2.67324105592034	1.92253537269289	2.88545564029003	3.43923172567926	2.5317652342623	3.1372560341047	1.99708505042672	2.00436637974815
"Ast_sp"	1.6660018813445	2.45445046225658	2.79905360608757	1.79503894968815	3.93582826353113	2.03854055014592	3.08522721882305	2.71227168500345	3.22366548646422	2.61356381877181	2.52652530556455	1.41507737425643	2.65133657604333	3.4585182505009	2.52613119839296	3.54348109999654	2.67151309466133	1.5571214426182
"Naegru"	1.15195919583822	3.58296675807544	1.55576247847133	2.65531347509191	3.51246437478199	1.75779751001819	4.18407074774041	3.90407032619719	2.15136849111812	1.9444868785995	0.638809053751456	-1.55984803320297	2.3963203972724	2.86470694340375	2.5769359299804	2.01649331700283	0.417875572085882	-0.0684863393686936
"Trivag"	1.37009830061069	3.63030379007411	1.88123793115789	2.68211809734761	3.54763169468173	1.64666506463985	4.07369728171649	3.92458673625302	2.62780499497955	2.10980893163919	1.01103183853669	-0.296939357500402	2.50974549183488	2.80253793617316	2.45241899694659	2.18751866596101	0.536986504201441	0.281572512052771
"Monbre"	2.13877564064057	2.76149982177356	2.9891823184451	1.99866301735852	3.77124244720838	2.19626728946808	3.31112833013685	2.95024229117573	3.44110982491799	2.63453900541629	2.57213033943901	1.41373172987675	2.4184734537058	3.14064918252843	2.4258277081713	2.64425713174864	1.41589347889914	1.94574572775292
"Sal_sp"	1.91292241867541	2.28355982881584	2.82590680218936	1.78904306245147	3.80531695940827	1.89724598811738	2.93746648772756	2.60745607068693	3.23269086277291	2.39504441707695	2.45773766801989	1.5110124559502	2.56612352720942	3.41849560475084	2.66972010560934	2.79743973356152	1.74117184258359	1.92795350384821
