"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Hyaara"	9744.34446419469	63591.5575210755	37360.5728254352	18195.4142658692	400470.328185188	7591.23394933377	264979.65964288	212865.900297641	126713.046795158	12038.8075991769	8943.25777552928	603.642143438156	32739.0047121576	118076.24580907	30796.5195709654	25005.1223654234	751.695783596027	2670.19774105691
"Psecub"	9473.80208093857	44577.9124699959	64209.3354926406	14416.1654997025	407438.447140695	5924.53944111663	175915.664303642	110664.144108845	201415.392946649	15841.201204811	24353.5594474321	2524.82604544024	30429.3507872882	129887.550113843	19164.3307490983	34732.591988306	1350.40269742491	6191.97286445228
"Gialam"	1117.21041429152	7792.04085850513	5578.6423391619	2520.62424032016	65115.4729673162	1160.37743332256	32742.209596401	26649.0979158432	20267.9009706936	2416.80902815364	1702.78884792107	97.7873624874655	5066.40959142917	17922.7210037391	3589.30530772842	6633.04049900041	246.190213041226	327.311638879419
"Permar"	11780.9587592207	69371.7901053226	41080.0304262202	22689.2870857854	480505.630968232	11362.6254436515	286366.940058446	232745.030643777	166329.946101979	18089.6912689894	8862.48090890182	443.098597738676	35074.273611288	118674.8772706	34033.6611336913	29499.5243346717	1110.57447280843	2501.49255491242
"Stylem"	489.929996779646	68717.8901120105	1421.25750927279	11250.6886581275	104790.865093711	1086.41254718523	281115.9318794	246777.958288278	6844.0941989108	2405.18619298573	242.018477731851	3.07716985122054	14506.1837747719	21761.0686803654	7501.38538506499	5127.97393744242	117.698542724022	25.2862874115664
"Oxytri"	1379.4202039385	184392.790184215	3572.90385821446	26182.0095022448	257429.32348137	2848.76879892724	764249.098404385	682036.998953807	15961.4157117524	5583.83377631995	511.303253418167	6.39674966411178	35722.3307936184	57624.6017081417	22247.6011094281	10719.1968976847	232.507365062079	66.8592257892825
"Partet"	1136.68803285227	243295.323585574	2584.59575735976	30617.0423598635	282963.152236595	2458.11171267472	1027286.41357101	852516.978712858	13298.910832151	6182.94365107468	292.88172894802	2.61633571254808	43295.3031603034	54992.8766340822	24185.5015756829	6670.29609991382	145.750655503507	43.3596453061089
"Ichmul"	480.536695552636	258593.219743679	892.628500781876	9700.60158713927	56811.1704951999	608.576168375525	1272527.98665633	1243648.59096677	3960.34847450507	844.084339242239	63.051012563489	0.547024551130748	17828.4539629675	12804.7494489631	6893.29545519988	625.440307868465	9.29261559655643	4.96705313186485
"Tetthe"	807.028788450953	452691.683908471	1874.19649885926	30934.7734312154	230557.331432777	1824.57931171948	1989567.7575222	1916993.04796482	7509.30513639968	3067.68780807557	220.92076588086	1.8616728607119	55243.1822641404	57543.2394222979	24778.1120190727	6398.33234624705	85.133211807077	17.1013288707521
"Hamham"	9959.3959031843	47474.09048099	51298.7031462455	17443.8157199317	273053.267398346	5524.46633023868	152969.047246868	106805.523733653	188936.726160461	9904.16938824025	16050.3668811079	1355.12722850943	14066.308064297	74137.4045801294	14393.4196803933	32945.0215042146	1194.97956052889	4349.46141288236
"Toxgon"	8888.27118698783	46436.6745990255	42955.7280365801	16741.9652418808	253993.769345755	5141.76747135218	150566.919165428	108146.915556654	161006.537676505	8973.46199249245	12763.1215433614	994.987792791028	13288.8889651149	67764.2500516395	14021.5766038723	30369.5003603351	1072.93796189034	3416.35277691072
"Crypa1"	228.490078422909	29990.5791285067	556.865755628057	4020.3712361353	36312.3859641044	387.189264088477	119679.913751507	98255.836516282	2777.63744531665	932.886012709466	71.8626913977816	0.910403939726135	5060.74244140205	7279.97251141377	2987.07807625051	1038.32755846478	26.6752302329242	10.9484879778759
"Babbov"	993.101215788198	8174.9159816795	2930.67816469564	1776.45748153825	54179.8427978028	1202.83134559412	42993.198259235	38130.3871199237	10053.6771379651	1847.15751444252	511.63831076926	20.0187457293824	5704.43477625502	15793.5927397648	5351.87941837371	2140.45727014603	72.9747730285078	147.809331145478
"Thepar"	666.707729800918	16969.6252871076	1285.33821384219	2596.07000384379	35711.7820405619	920.160104855199	76718.0107516119	72645.8289259459	5364.10847997506	1119.61891373915	100.53926846745	1.65736185576429	3220.47195051173	8557.19423136055	4438.63527747167	896.8489406568	28.1175841516048	39.0743466959495
"Plaviv"	3606.2238736687	48784.9287388709	14405.4272881409	8225.93640301995	131064.697257027	3219.66142607251	198619.254187869	168507.155405049	51333.5060056667	5665.77849406026	3594.52924749901	198.228709644411	14177.6565764525	36779.9340682594	9207.41007231322	6515.86896057045	281.673639045925	715.005049558588
"Cyamer"	2420.468817079	9779.65855328598	15558.0972594874	3680.8206318947	91549.7915129338	1355.32009622802	35943.8944525404	22695.7255869852	49374.4910220445	3029.7821237417	5705.01647512091	635.615323255076	6046.18823504874	28847.7011298515	4488.01417452418	8648.24397765749	286.208134090432	1647.20312489428
"Acacas"	9770.70441189892	18336.5677381896	58334.6844837935	7336.51833306023	250874.62543588	5228.29772703792	67942.040119189	40752.5564860813	194890.205310089	11859.682552246	20357.2533977142	2000.1973779194	11147.2837735792	75091.9836966728	12577.4499835787	27519.9403094237	1300.95961422703	6341.84869185454
"Polpal"	1958.25903741336	87800.8441509242	3764.19302941602	13006.1795530764	177883.516690107	2051.66659861323	372327.040862229	289069.984518295	15975.653284109	4118.08095515624	291.965954271415	5.15589763958328	19010.656496364	41913.0211242205	21804.5545912901	2992.45910056838	69.2767326646134	129.16173069817
"Dicdis"	811.421748902138	187041.2156678	1283.25845248828	11391.1094525362	122145.04485379	1296.1480228979	755914.665962039	614774.649963797	5677.19901070351	3019.79332281305	53.5859880017696	0.312462764164817	16726.1584531493	27609.3300486305	17457.7543834738	873.551621903125	21.5968266098273	22.3388800741314
"Enthis"	196.276448315451	90147.4311149186	307.473050570967	8870.60778933998	80584.4252037237	467.825000263762	368265.722661133	297355.033884261	1553.298729857	1122.38499941781	12.3955230376529	0.048943763311936	9120.63518888943	15951.56074591	10182.7320556628	873.327995484073	12.1637678648881	5.66433854531405
"Guithe"	8593.76309934562	57911.4981030228	44273.9459200019	24064.1497229294	422675.757619984	6042.70299935236	179610.530286112	99107.2007544663	212465.710402821	20232.2179766553	13855.8990494399	708.745770709991	21484.3130123854	88077.8531236067	17096.2896646015	50810.6201004156	2432.15165021544	2732.66024632724
"Emihux"	27665.3248216501	28620.0757845435	326776.041873766	14786.7732558465	556196.714169389	15423.0731909268	98549.6253671328	67109.9709492878	1038634.53661717	30113.8390959483	164273.444696833	24462.8514843834	18529.5013774778	174991.06216165	14814.9923960451	106088.941992565	5743.91262595521	44792.9444614924
"Phypat"	18821.2739026799	1110402.36175335	50048.1134056557	171691.201229946	2124005.50692526	27424.9346104688	4683024.23175221	3929268.93617274	215182.931050487	57770.3283348128	7479.31950304081	144.67674332033	278741.381643786	494009.761675475	185779.091405876	75753.6698539067	2060.40632462851	1315.0774502972
"Lacsat"	91501.6288623618	2257734.79965858	209876.792591073	403522.6732551	5863890.39147283	118953.216087268	9489718.41353571	7909224.44627327	925314.868327975	208265.765595442	24207.0063927578	488.888187759356	544370.275469788	1330027.80955115	579862.63990351	176287.682691874	6261.14861461444	7458.59366515343
"Sollyc"	40134.4181733623	1628748.15337355	86361.7251947771	258515.8330107	3571050.68864724	62978.4494528841	7075371.67263525	6122865.46283813	378073.511258541	108078.658731417	8742.99014990223	132.24408259148	367359.01871423	815719.930240809	379085.118075156	100197.96119124	3032.51401264069	2537.43483215606
"Mimgut"	27991.2748040428	741289.717380955	71517.5661702828	114714.226892478	1376924.52077912	25288.3980971911	3039002.18826702	2517889.96011786	291935.162967374	42760.5120106997	10014.1494884747	326.822499795203	161945.721252697	337315.620103619	132022.029322225	37517.5873768835	1165.11197341394	2638.17165408878
"Citlan"	15675.4947926749	896466.363173628	36594.2058857688	122857.112909727	1375506.15194548	22062.2807290473	3612579.8091225	3095786.62093878	158843.418904027	40752.1254440191	4363.31527404044	73.481683288185	158679.431872164	316887.886628353	135742.101692846	43014.7196150444	1274.3972444022	957.402527040019
"Cucsat"	12735.4617465095	608442.853718704	30297.4523464839	90070.945550376	982257.239187986	15964.1139367171	2408444.10676001	2024928.13627525	133724.998215365	29673.9832529749	3742.26469170122	72.4878105892244	108331.277695567	222545.464897676	93546.4547533348	31314.2832701489	946.004244371125	862.128689948988
"Linusi"	24526.527514826	518268.253432306	67478.8177327334	106783.286940833	1490920.66720304	27024.4971188524	2047835.89650495	1613035.84990092	296437.889111935	53486.3651740957	10637.1163462682	298.821639201151	137576.614461162	339381.596117295	123355.036956762	59600.5638157088	2138.15368647485	2703.98958175142
"Poptri"	19830.3912584276	1152945.52865174	51723.787760394	160973.346660577	2076468.74143831	29172.1466510443	4686664.57408457	3829652.31032212	218502.946589107	64921.1348131446	7492.19881345716	134.567369133769	259338.722810821	491539.497062542	188451.406360585	70346.2206995244	2199.38609548889	1406.59098069676
"Manesc"	19950.6445081611	988602.569118146	58020.1626079916	155962.583104793	1990530.07397694	31974.9659941671	4083585.26972149	3413398.3398432	256998.234673248	70980.9085895886	9917.16405099808	189.923757681745	245673.014029654	449383.937267291	154523.854762096	80606.8351019519	2874.38329562098	1517.03838070035
"Jatcur"	14075.269444111	746727.012452702	40167.0072446999	107292.858664478	1326780.51880097	19795.6736892978	3051934.75646283	2541740.4575044	170531.569821735	43337.5550114859	6681.38327024311	140.918252308663	173497.905114965	312509.893425841	109509.302675387	49748.9984441382	1624.98614223538	1071.19003699939
"Riccom"	16755.5700424062	829471.189022701	44786.8693405399	119329.459563271	1479229.71975833	25555.4102871932	3537639.23671388	3099892.15129595	192148.884406024	48264.5925302545	6749.21438472151	130.71518303788	190598.260455058	344785.078446607	128990.273635411	52699.1894490205	1719.4793151169	1131.75264212698
"Betnan"	38536.8074725885	1116795.67367086	113460.03019801	192220.983119075	2523091.27620271	44955.8655972977	4445826.1349592	3661939.21734732	473752.531999378	89379.1536532271	19733.3455709926	549.35566323928	271652.81806892	604260.648868377	205237.70572057	108852.388232041	3856.03740343084	3908.64688483534
"Medtru"	19389.2680826543	925796.027314056	44990.521551567	133188.393325184	1877046.16162805	26240.9333810064	3854955.59799037	3158119.65487889	183609.052848194	52662.2632396498	5303.17304057484	95.3902429764387	215086.538581035	459940.751711668	198217.62961463	54711.3390325811	1534.97713440673	1387.82409624844
"Lotjap"	10156.8074797759	303564.723049739	28592.5975038067	57222.0575940132	742744.853984075	12521.5209620778	1169401.7161203	934250.841902021	125555.143901316	26130.9147096899	4663.61144041253	112.792745469704	70858.8428324803	169144.839456351	60084.4876131303	33462.7665098533	1177.27197021927	1006.12036085415
"Cajcaj"	27237.1128426272	1261665.37074571	65218.3912531613	180020.845117805	2384298.22228412	40747.2818500663	5358170.63954874	4620903.9600403	276140.322941092	75330.0349129579	8159.84576293176	142.517726052717	280055.071025239	563119.839469362	235175.359538884	73944.5573781544	2336.22037582113	1799.35880544272
"Glymax"	49758.0841646362	2324448.55599284	125812.011779166	349680.965735961	4807915.04359668	74394.824056783	9586268.40670347	7904088.9561871	534453.874367248	155578.676826937	17313.7525712088	310.134076300517	550423.052678675	1131797.32266738	447620.744967854	163306.099616058	5284.40013303515	3684.63072663015
"Pruper"	13009.0363564147	444918.114553254	36299.6267754427	76990.5286196038	1170504.23536623	18263.1015015338	1803161.24054612	1428390.16537862	152926.450880578	41279.2261905604	5843.74848868906	124.296055774779	123075.827269893	277838.57297513	99571.6049483524	48050.2498815238	1694.54930058034	1222.88655075575
"Maldom"	63054.0012040123	1765141.11071645	171860.116420707	315393.809226375	4589877.61136622	79088.1330088368	7080556.59182695	5686185.52911537	724657.411574728	162306.426769335	26701.4832080088	638.911062459258	456921.621824484	1088537.68421796	399375.130662541	184027.595233052	6507.55073189581	6182.94772369271
"Fraves"	13773.7241184126	365657.966302049	37755.484802613	70641.9231357549	1089203.4580414	18235.8120579858	1506364.47837534	1229310.18088622	158729.12745823	36529.9442350556	5917.53954567899	139.519949237422	107236.115714395	259079.132263352	94515.6580906125	47247.7259934654	1584.6045869876	1364.96500463873
"Cansat"	31365.9631053743	1207029.08533212	75808.8363595231	183872.375966781	2461255.00858153	46985.0366083679	5116555.00511841	4478992.11390289	322583.12099379	81737.6288202789	9641.45094811954	175.390408423437	269060.275698352	578408.683036761	239317.027977982	83500.8252874923	2773.04035530883	2180.77540734514
"Vitvin"	19250.2181684114	1203103.80145491	49389.1644758494	183182.486685584	2347728.18700222	36533.0793939028	4850610.20411834	3911333.57760626	230120.784206284	86744.7227227753	6964.89262236334	92.9165041769139	264613.297404951	503875.970926627	196393.732777421	80868.0691425551	2987.94309909688	1274.95232907716
"Citsin"	13949.5323861462	763103.298138491	37296.0862104554	109172.916788117	1518950.29243804	20300.4566475178	3180450.62092722	2615468.97522742	152195.692044622	44678.691421782	5622.13468812534	109.034655904382	195324.436067644	372224.07740275	139219.750655524	53117.667682949	1562.41313179445	1050.89756821935
"Euccam"	48509.1498438851	1393171.54539379	154441.832988985	275238.656053902	3393594.91923773	50433.9048834457	5242503.90292505	3914216.06458856	688635.191912985	122376.598303011	29824.3725406266	923.292855925381	351828.141266744	761089.5084991	239053.139282446	149545.554772698	5392.76982668764	5840.90321552947
"Carpap"	17154.6614861822	608720.552203449	44684.2460889326	97684.9668521721	1285940.21345383	23317.3928699192	2581504.13029026	2199624.81235051	193264.399646923	43718.2965058067	6461.55275279299	140.067500030584	149473.859375591	297319.470417127	114143.469224549	43815.9495274793	1489.61721010696	1327.22010053396
"Brarap"	18895.0924924646	614266.544079779	45297.4817481773	103196.8397354	1194877.86281963	20979.6591934673	2505316.89404023	2162418.2168558	191714.389058721	33837.2790421038	5675.15321976205	137.311166569332	125384.779119992	282320.792132002	117765.431410767	41028.0718597594	1161.85792647379	1468.71343313934
"Eutpar"	8899.37155640045	318535.59559149	22071.7877603656	55807.8661531344	626143.733941151	9370.64010813206	1245845.82190686	1021259.80703392	95079.0039510809	17128.959819248	2937.67616784861	73.2563866618954	64800.719333166	145353.979624669	58606.9006246314	22538.7975541083	616.577531246278	747.702217426677
"Aratha"	5561.3704756659	200500.873151586	13381.8261338228	36132.4626116348	420746.432785692	6220.39174077233	781842.27196225	643381.609456762	57590.4966235555	11248.231921185	1687.87669452623	38.2607282762098	40783.7311888092	97765.3595653252	40630.4325578134	15884.5140283511	424.656476736558	457.008067770029
"Thecac"	11662.8568688011	723676.974238933	30666.0497996599	106430.611468129	1483126.95263177	20388.9219537449	2998257.57642819	2463273.17615303	129875.518947477	46304.7939594789	4501.740012942	69.9148685411124	181061.594842248	350194.134793303	133185.203085001	54315.8010756424	1695.79682514263	817.77019582866
"Gosrai"	42669.9664681388	1955161.86770081	101983.849997039	266058.667593493	3466081.93570045	57648.261749594	8277205.04061062	7060858.6634408	425616.799505161	107306.876334099	12707.0706576795	243.000079979069	424412.846360988	830522.621802856	347490.043024618	99243.8318211631	3072.50255063367	2858.52998171586
"Phodac"	20775.9953100671	686846.756371307	68286.7222500292	133311.675370546	2031435.16716774	30808.4161431681	2841050.96400263	2238307.03876113	300487.216939916	77563.8766424815	13724.1914588723	326.455889785155	230637.347590996	461650.417085743	140455.517328112	96104.6669348769	3669.45037250743	2167.75332436697
"Setita"	48492.0954768393	451711.714394929	206181.159453577	113081.401128699	2331168.27348112	49314.0119410821	1875734.56478693	1477961.06647311	790294.426347766	103801.471725915	54685.2225018792	2760.14746297746	206854.102668444	608182.167912749	143039.392309232	150248.862978612	6690.23050791532	11037.74448553
"Zeamay"	22471.8262452366	206724.293201872	93972.4555301306	50178.0006257722	955088.190453999	22393.059140732	854819.188733505	703205.372060096	357402.894117276	42073.3555970023	24533.2162009692	1286.03628762464	84762.0242685475	251122.707685074	60051.488720521	61523.7989123299	2710.23419113872	5022.17678430352
"Sorbic"	73259.7885701681	846821.280341421	272793.291804059	204435.445794972	3935181.89024684	82994.1389428516	3585569.85100658	2935466.75114696	1084087.80249541	163916.791149467	63306.0238955547	2598.68776954757	364259.470572698	990225.348184894	265929.191897375	234427.373690223	9764.88099526783	12730.3145176275
"Leeper"	1798.98254149659	21396.0622725645	6787.5665837616	4699.02432692883	95011.6659010164	1848.96600226245	92725.135885886	74820.5147494505	25200.5971030146	3712.17319692825	1597.39605950483	74.3437233654115	9759.23622724706	25590.5844572105	6782.55072668986	4996.09057423375	195.200803430516	336.570476128049
"Orysat"	46022.9963273028	508173.812848207	182895.039779839	112977.558809065	2043303.90654334	45510.1601425612	2151463.36836191	1754493.74138822	698595.64274619	87179.712955362	45413.9351563125	2312.0112487798	207243.272441745	534944.861380107	134611.443920366	107232.667287112	4575.19467545541	9262.77380980649
"Bradis"	34655.8054709358	312499.66037235	147299.606198081	78159.3479377427	1566901.1636779	32685.8767709492	1273591.07646914	983820.972840407	558694.570725325	68655.7469995652	39054.5092139695	2095.7893138732	136995.462523616	413112.882161411	97194.8265936236	98526.737059205	4317.07301586483	8324.26471471766
"Horvul"	212958.240053839	2319857.88729375	757612.8013794	567744.060217539	10828993.74686	226202.705497938	9523296.36144887	7315138.11312885	3125746.68365298	479370.058454668	167209.606802509	6767.56614037646	950492.012474415	2624711.82696948	737783.218951314	558961.912753365	24743.7214440234	37742.858675198
"Triaes"	16748.1499540361	202777.32401721	59551.0889808862	48337.0540330958	980934.152687424	18961.8269850077	861565.396427562	668214.278638072	240378.456564069	41250.9377421007	13135.749919487	506.282342032138	92453.6469578323	243015.525792167	68345.6933665566	50184.6445341071	2110.40021556863	2828.08855364271
"Musacu"	25871.1289476878	711734.094145168	79762.3946167383	149111.854552737	2105639.05897694	31782.5370753991	2896431.71627124	2267938.61555192	355188.72410658	72396.6806736787	14774.531655824	410.216312939147	226921.077639964	472849.508286575	153369.901449256	91726.7444220085	3153.77500091154	2852.22384229509
"Selmoe"	19877.3772727096	267426.059376918	80928.0256194505	69611.1825386182	1150016.49059458	19787.6467288664	1014140.52293335	751318.671427538	336625.170840328	47605.1819654919	20586.0825771019	878.013002576156	96708.6411453546	276475.356197596	67907.3154164888	81586.3083696461	3377.28292386232	3906.80010444499
"Chlrei"	21235.0069705717	15069.7892045103	216622.935386078	5901.42801254623	715031.182060798	16900.1282438314	84884.0622375478	62710.9359644154	602339.296234888	43250.5571485937	102201.79590753	12467.8519199948	29913.3680924287	257151.001966664	25207.8724236648	107095.517435309	6477.95636530044	26036.8441439209
"Volcar"	26109.7906646698	52412.3220633528	156030.992827553	16907.0530481153	814473.989067882	25108.4233012147	250837.046127489	205673.982235939	509651.275002863	46831.862738553	54484.9707644895	4496.8818512575	48776.6615529037	249353.217345561	41726.0711381827	73338.1766251443	4216.90989191385	13554.4409613792
"Ostluc"	2314.70804530093	10286.9509532322	18024.4014664093	4447.51841452017	39191.4190273958	779.424391708854	26774.2242180153	13491.7061729554	53907.6693414647	1018.05605480445	7420.14580957586	1431.7055249614	2165.31893000535	13103.9215609767	1682.81608235272	2338.94768525565	60.7576840017671	3266.62762523897
"Micpus"	4968.81676898154	9050.3376833995	44684.0980662387	4801.84178211818	36347.9398810766	1863.42546275689	20801.936421728	12344.5761844055	143191.350587277	1353.4509736745	19851.7504937411	3971.49405048272	1225.6676687031	11342.6886714129	1261.29303521908	3241.60397220347	120.704283841156	8536.94476475008
"Chlvar"	4848.07309412266	3541.62155638013	90992.7126246179	1544.16897327934	321952.290344778	2941.82335917039	21554.9779018821	10320.9812495246	247376.613725218	21262.2226081044	53830.0549685897	6637.32869156602	12051.5353234477	118423.935847955	6309.6030497814	81569.1319809703	5386.95047102914	9677.59869738263
"Cocsub"	3919.30552097512	25451.1155174552	29340.5347624718	8195.04674336328	458763.007827308	3621.57973612101	118493.381679907	64650.8812151638	92787.6258427434	19326.712503755	11812.6842941665	718.32141975327	37345.2446501198	145066.239777434	19377.9329201095	54503.8451068491	2296.13139410175	1867.76647172607
"Ast_sp"	2885.87190095568	9522.56588674631	30941.8165473282	3553.17782337544	608219.933056519	3203.04631956332	58178.0408836792	27248.2301705297	85695.6988485235	28134.9051068198	14928.1660756458	716.78369696142	37000.3430473493	219607.633078758	20482.2976882219	147798.03872831	6836.80946408216	1714.15656783991
"Naegru"	1094.13750122911	111329.357918124	2287.46950704879	17940.3378738661	220921.596565603	1796.43818581492	414014.179693083	276216.255508146	11489.8086827863	5907.68424573464	217.272001641189	2.13396388515714	21715.9949399347	43982.5787829799	21037.6526108784	4920.81954622218	131.588077223806	73.1051982113158
"Trivag"	7730.49891487557	512264.62702114	17464.9782514345	79068.4635577425	880029.835145611	7893.64947183166	1982312.34854708	1517539.93201941	74268.8110905384	17511.2727327812	1953.48015113431	40.3930387049104	101556.120916402	206946.923018346	91600.6273125954	24170.1210290516	480.949127428949	562.021295229241
"Monbre"	5581.64544157144	22334.1920972737	34726.8079450522	7480.56909706635	271964.719857062	3062.61603362328	87090.0352950965	44249.5547309447	112553.70595836	11666.2308354806	12463.382464961	1025.9245753055	16328.109023791	83910.7563264726	13486.9893970803	28868.0487380011	1238.32723790024	3111.40065257875
"Sal_sp"	9937.15673265251	10806.3396847974	41070.0189421989	3824.26344517161	525282.964249525	4147.47218456014	61154.5409744834	26456.5209981654	102173.656723511	15147.8259946341	10603.2482208392	835.846268168829	24644.8609000361	211144.261480342	51087.7197910715	43654.2309549242	1258.87709947423	5617.48487532293
"Ampque"	5267.24154852727	213767.984896859	13384.2492522154	36583.51285278	876739.666145325	12678.1089447345	1075404.66219047	972065.745449403	48354.9989871206	23012.2335624924	1857.94299279171	25.8595909373782	104275.044778149	242674.024750564	95502.0099987966	37996.309331624	997.308526826612	407.554152385819
"Nemvec"	32468.9748512918	434011.95616586	98122.6788260455	81701.6527910085	1523482.23132078	36453.8189039992	1918885.87635212	1748413.17730663	355125.965554911	53735.8222345444	17697.0878312953	658.289017441047	149034.280457047	420944.037273335	139291.155964417	75303.5319761085	2656.08428159578	4275.75690851859
"Acrdig"	30563.0525477886	701133.437424426	89844.8786301038	123131.611288163	1859501.14901266	29411.371176311	2768758.10892523	2287402.19785306	327118.808716192	53312.9201862166	15593.7580732131	545.322693025786	184743.154209858	510721.641783453	173735.137863232	92100.8807901864	2640.58288389007	3828.33611652964
"Hydmag"	43375.0284344067	3611136.1157667	96554.3608241285	306726.057097517	4375354.27517871	57549.072081382	17039627.0949657	16309317.9533605	315459.138003865	81908.5179494928	10474.7516818289	195.738388395914	777834.042398324	1339189.40529047	601602.848777465	114314.827756053	2140.02284895148	2016.20280114388
