"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Ichmul"	6.34302122740293	6413.36923305442	16.6068096212588	220.363536816086	883.075825830572	6.73304518636946	26360.6724801312	28357.0203778897	98.6555340417428	14.6772174032139	2.17592313949745	0.0205275767877118	217.18176241399	228.369291763293	116.658218884566	25.4131400631872	1.3958752215644	0.123165460726271
"Tetthe"	3.54538659677379	6391.84636458632	8.0718253751206	271.498906209381	1315.49384161006	17.7657865356144	24415.8341783252	24236.962139477	34.6185146052104	22.2048048225339	0.56337650030926	0.0291401638090996	249.284387998911	310.47873199802	115.132787209753	56.6776186086988	1.68041611299141	0.184554370790964
"Hamham"	132.599957368847	801.586599686597	943.552132944705	246.557676654322	3805.10604084387	90.854977495351	2008.42700292325	1127.4552924158	3307.73764911716	148.515508800915	361.730549773531	39.8629733261286	396.925554104221	1587.74667326446	255.330494575909	586.697017455299	28.2152792613192	119.959393708182
"Toxgon"	124.446330161736	835.947100653815	732.416520469492	247.51098207895	4019.07967428539	92.1912897637668	2090.92386201684	1169.69386282187	2868.26874747199	145.250910625222	252.73594923352	34.1608034938609	442.534072225213	1715.20266766177	289.62834649816	604.53981673515	29.4281584723962	86.1563732934428
"Crypa1"	59.1164046041221	4418.31824727456	117.68237713558	492.636705034351	2319.52075420643	90.9313784041059	16248.8648714581	12532.6777760739	361.854044569366	84.5463663612025	11.5590735259457	0.330259243598447	372.752599608114	648.298895183752	182.853534539007	106.563649267766	2.53198753425476	5.28414789757516
"Babbov"	137.147057369801	1233.10008138289	341.827723720984	258.511803945039	4398.24862840708	260.469299857543	5189.93338152036	5006.05110923953	1297.94213348458	334.854144532689	44.410688514931	3.30327435235024	401.776036041415	930.666962901048	379.387176542152	248.357293898926	7.58529666095241	23.0005769719202
"Thepar"	58.6994923811653	3480.99969308551	146.269551423271	300.205975320817	2313.95794864202	109.851907170466	13228.1103004192	11645.1407242463	721.045397229048	111.289445759393	16.5316937726547	0.359384647231624	131.414986004364	470.075118578964	264.507100362475	107.695599287077	3.11466694267408	11.7398984762331
"Plaviv"	67.3352481771347	2369.94104066311	231.425497591717	203.712312804764	3803.27289373396	120.646957064486	8586.19017499708	6863.55790028143	1120.54756801222	171.695608024121	56.5022495723284	15.6930082528529	419.852894556823	1322.85010702595	423.488626965285	285.219497512844	23.4096647932628	26.0066165135931
"Cyamer"	200.704126400691	680.37550587744	976.385385766204	239.684602621241	4402.13467966056	253.040703775879	1635.18565131692	705.395532474816	3523.9559200314	259.325927848649	289.059872500604	32.6348173009253	363.696908364757	1180.17168935643	150.422333818524	610.150213833597	22.7839372637942	119.358822535792
"Acacas"	172.576111654095	393.890491207007	1499.36400114	119.745810657278	3869.4911085182	341.684763683043	1601.04025511716	949.696270997002	3732.83874006129	273.993921435592	695.710237709002	78.0070730576729	115.761462640804	943.278240138033	215.305552003743	539.95453578932	47.9844723281323	246.103485320273
"Polpal"	157.739245673077	2737.5470011192	332.205651539738	362.199180162717	1960.26531401115	110.654262986598	11491.4376217026	9892.0357436645	706.73010763457	87.4001709570416	21.7058430824192	0.455367337393409	193.257897989763	434.754375920734	212.838693497679	99.1790060842844	2.18576321948836	27.3220402436045
"Dicdis"	23.8337309677178	5276.34243636255	47.3156725484582	262.464198467377	1378.1349234839	66.9279308724473	21285.0754906311	16817.8779600988	105.976552826937	63.7031948251547	1.78826271713504	0.117263128992461	176.39306178691	283.395666992531	152.881804423922	32.9509392468817	0.908789249691576	1.58305224139823
"Enthis"	2.88862863414758	3386.24306019007	5.58468202601865	162.726079723647	1982.56211923662	8.28073541788972	17326.4278419123	15774.7046834588	36.4448646008286	51.465733498396	0.577725726829515	0.0962876211382526	272.830974495239	386.113360764393	219.969070490338	40.5852323097735	1.05916383252078	0.144431431707379
"Guithe"	111.745609000269	794.896386562067	599.850812542511	187.904207628374	5162.4769891635	162.921407417613	2074.91441923113	947.884584687247	2740.65512067483	320.103360973856	232.358015197642	32.9030068962833	196.902808567598	1258.88150529651	281.580721799948	609.975736368935	56.3041622016152	43.1836987815751
"Emihux"	106.847526695106	392.684368849045	2189.62762717229	100.412704740701	2893.31129932367	124.229236994255	907.681628313493	566.379697321486	6012.45023964681	175.707812629496	1275.1843084585	251.739976817849	82.229846289857	889.018080971633	144.104120341477	645.19344789252	47.7612482113807	403.74021334242
"Phypat"	26.61218195452	3307.52851974448	116.43049904622	301.037090389338	3802.56577298803	72.5027748597026	11910.7821136547	8876.18707459805	538.231380030167	153.363713488896	23.1490735081205	1.53548765085268	374.165515884395	943.884306235419	398.376433076462	142.148264951606	4.97656614530303	6.3622501229018
"Lacsat"	101.892359012247	2484.47869119709	214.302889357631	268.790262994657	4698.11711686864	104.69038312066	8827.36647032638	7570.73432511721	947.768919660583	233.978150309126	24.7676295447695	1.85946873282905	452.40309725144	1063.46439382051	431.004211108319	94.1766222921067	3.7639246124201	11.0474318832785
"Sollyc"	42.2064338764952	3146.91783751211	113.259059897148	302.375281248679	4408.10432182143	76.232685245337	11543.3681567164	9441.05989656795	564.448861206751	147.484596454692	13.6747598532813	0.394503332735686	452.668849886973	1011.9512086846	416.054602428123	104.270891182242	10.04695600998	5.97448861637858
"Mimgut"	98.3748104157126	3324.71471146997	337.706509066881	314.830657216206	3968.13213570965	64.1308774912357	13383.9165712694	9051.01138355005	1469.53567631613	133.812757706923	59.9667939615694	4.36696619365172	390.016976921987	1239.63303262231	382.294131909299	118.360415790924	2.62417085056452	27.4523525989347
"Citlan"	34.0479919949872	3914.2357775571	110.781345100514	298.458013445035	3801.9094865203	63.9096788723033	13925.6038074669	11286.2817120516	468.423870108695	160.861265994796	23.3548480448645	1.177398314345	440.113358788373	915.564241058874	344.469992015153	94.740071770152	2.64758880209854	10.1418225172151
"Cucsat"	45.8267273773035	3492.33221362374	167.603363764137	287.462989914822	3413.26107547683	59.5202901034169	12466.1581837599	10035.429049802	748.032446881384	157.672985104366	30.1408907337149	1.83731927944942	382.760092300722	776.694627640795	309.732185036823	108.61434670538	4.75489374970766	14.8844998012264
"Linusi"	111.973035076015	2481.20254312559	369.143548307658	339.296120400279	4085.2280529352	98.0999874377162	9136.53049451256	6447.67518213938	1399.93756455286	225.668241582991	89.6698519762826	4.18849101110318	409.94767182107	867.453497500022	311.670506252597	217.599549508302	7.10838660598391	36.3782138070941
"Poptri"	68.1633370006474	3153.1165720651	181.055134196075	277.93988552051	4509.29481179395	50.4572976643993	12549.4958803223	10875.308655745	750.070511739125	168.932839223598	37.0689483328271	1.59134374156076	459.540288969208	1044.24444363494	387.983645460821	169.103674654677	6.50110722655263	9.50125822167159
"Manesc"	56.3983106411932	3573.00700082643	217.973526676908	315.215615150609	4304.65488944887	74.8030755207157	12747.8992625913	10683.9445284015	919.34784484512	168.115949598606	38.3754864076789	0.814011001805083	570.459387490809	1024.44836211044	279.184289457805	199.702441023489	6.62189595016803	18.6410906542401
"Jatcur"	79.9516173559196	3736.97785888911	257.110571645036	322.473039757867	3601.36071094796	75.7802894840653	13682.5643215696	10465.2387308507	1040.58183052936	172.578192389571	43.8199392712752	6.69442132454477	486.565099522231	849.145176813088	289.15140888891	151.595573329472	4.99719479950336	16.8112911882452
"Riccom"	55.6616083001146	3396.90797346081	265.235119894695	345.970728413216	3895.21401616719	65.2636588278028	12826.561017587	10482.630413156	914.991686833249	141.317005849056	92.1220846390172	8.36690735529541	446.121243672786	925.873416945796	326.264850444055	155.702267075602	7.04566045213485	24.1506119332764
"Betnan"	81.3504391306779	2800.60114882924	297.43706241334	252.441686941246	4113.56516688324	83.3461319794594	10129.5735690039	8314.90044382402	1093.89923656058	202.337876113456	75.9843709794744	3.58955544188352	388.49295193	1004.26032741921	368.391825982013	174.661576924429	7.06759818123397	21.6046247993814
"Medtru"	84.1905453943855	3243.93207973792	228.643481044654	282.248551056758	4176.09879118371	84.0459396677788	12199.8040024895	9679.12155698983	774.295455730391	141.173386907227	46.5985132965198	3.99166373633166	509.915261344334	1041.39587482261	443.194724769997	133.997668775612	4.31907292864868	17.5082065591526
"Lotjap"	83.9375581421671	2834.35220913816	251.812674426501	340.95277808421	4165.4461431744	92.4212929620492	9666.88432565586	7343.90377826445	1072.08970449528	193.806659796781	47.9188945209131	2.6249514434723	393.215020096642	940.835366982893	332.638176733624	148.275929862326	6.17675429868611	27.9002570950509
"Cajcaj"	49.5097074617233	3574.63024392472	140.545706527957	268.000412114968	4220.46666076596	87.9820194837789	12976.408187832	10857.9682661608	636.604001641976	188.039004393572	27.6365575419987	2.51953315552542	502.32678397493	1019.02880645881	400.713444085616	91.5058420789194	2.77207377484382	9.83733807810042
"Glymax"	47.3011483517837	3326.82823788907	129.458033891891	300.911739241299	4606.94651900975	97.5068542138683	12233.4213948611	9643.41678286563	611.65855731975	198.977895426295	24.5421497779183	0.984240829013318	530.886938393243	1096.11236400722	384.661210207927	113.086130059495	3.64064400263756	10.0120327734312
"Pruper"	62.0264069921733	2928.98457537498	200.842267016169	295.730782220088	4457.68812569068	84.3965095366576	10521.1182812852	7233.23475343014	848.790572222947	216.831651380563	43.0252108800341	1.62572053778441	447.087243733525	1039.22071001446	361.431505572225	198.774876736906	6.6062516651008	10.8303058947776
"Maldom"	56.0781066028017	2691.75720551181	214.678930815658	281.602664101897	4402.51095369874	80.6893363844479	9731.01726134871	7262.03103051194	926.990248962354	193.299665431367	62.3190217655169	1.97707940074166	455.52903132588	1054.47893824536	381.367176843706	154.33121089565	6.14038570166055	12.2888599806473
"Fraves"	96.4981987068954	2590.41268476822	322.440005473366	290.004801678245	4504.06494142028	96.3495951464413	9008.72925053439	6396.58081832375	1358.62291180791	187.532739841094	77.3778739284643	3.1355351255821	486.924333088025	1081.51194572507	390.748108762114	215.539557534682	9.37688466465546	28.4526283749503
"Cansat"	62.8990187717264	3142.88351615658	184.500019167475	285.990295089423	3672.22658122107	84.3233197574039	11949.5112978049	9426.64720294302	820.084474051249	181.05117409325	41.0921409827332	1.10626888446452	360.807617822569	848.180311410017	358.039118689216	110.577888461791	3.984075675908	8.84261261653753
"Vitvin"	73.5675726661828	3384.97179183793	154.112920711579	284.117319113264	4648.76792350388	81.7320590059571	11742.909031961	9509.84226595201	725.565289553391	252.784321654578	24.6742304022043	0.81453458404105	474.626962726353	946.263754107636	350.292405580682	129.642855635923	4.94462900233797	8.44946710808118
"Citsin"	47.1748583905612	3656.17608044625	170.836560336558	294.468369039893	3939.85631035691	87.650308953638	13543.4192341347	10479.664115274	682.41622935233	153.883770276329	36.2438959908332	1.34851739115453	459.827823026662	977.220067004308	343.440143461524	172.082112114102	4.36773489992171	9.87473449237052
"Euccam"	95.9724292754214	3036.78308222759	404.228487851668	311.537441334633	4536.78269438617	82.91713723996	10434.4734615047	6719.59851095523	1449.51304188249	233.031618561392	116.147818008117	2.56677729960357	445.980991409288	1001.28898333869	323.847589216491	156.234435763318	6.01917674898113	31.6793150713119
"Carpap"	54.468936681162	3424.09819915008	183.599435918058	293.884220355668	4004.6426331926	96.992317760199	12301.8246217928	9747.27896454158	1066.9265356169	184.861705040525	35.0380883819569	1.10402547154575	445.481637938519	957.708975801789	342.262616518802	155.759593610579	9.4578182062419	10.764248347571
"Brarap"	115.537454972435	2649.6968084783	281.24489831642	198.801325454472	3601.52768713204	63.1372824462681	9429.40903196019	9154.70820438975	1124.97226917979	156.826989197925	44.0250803067708	2.03609587843658	353.866871994973	846.444606729912	387.726121081349	149.103740623064	3.99895089793659	20.9139272693369
"Eutpar"	113.555189897874	2730.83269557485	284.920294652846	243.612907232238	3615.50532245541	65.2003040229551	9591.65998741095	8068.14548718653	1164.96024915402	171.773655390005	44.2110151481602	2.33457505732859	363.165036808625	823.200347402278	365.725773824632	173.568359965327	4.9244942615525	21.1351998158779
"Aratha"	120.605506788716	2561.24657319978	274.462012738933	276.212648482858	3641.3999071742	65.1613215824014	8981.50372452741	7563.1120528645	1122.84447018544	169.889226972107	34.8908351747972	1.13015725240689	361.007682332563	824.361075846327	370.226219920823	179.462323698377	5.53998653140634	22.7471846979544
"Thecac"	48.1492965843115	3547.40422979835	138.727758808946	287.633027143909	4608.49023560437	84.0485227006931	12470.8085024205	10194.4983492344	485.305242675011	212.705145144548	26.4079950479519	0.621082004116333	511.263725333244	1043.9393385432	399.403768138833	183.998117263679	4.89659679488401	7.14759013576973
"Gosrai"	53.8982485136175	4066.56629689924	138.178937307831	290.222160895521	4066.06894738178	98.634302825126	14257.4932148958	11552.4319177443	604.520316711745	159.044888703178	21.8258894424965	1.00940560668208	457.530805962808	1020.94625462496	405.121932079447	86.4987072067774	2.61643281096268	7.2262745749889
"Phodac"	121.836508749283	2535.05643278545	373.460840961595	265.385698500767	5281.80877761861	123.066712157825	8783.18589622801	6607.90258665678	1266.22845602871	261.861479423525	92.4589240264563	5.05992754511082	593.219904396556	1217.95047348374	329.359003468683	222.868668503116	9.30426569076712	23.2429340225818
"Setita"	144.578417473621	1677.63893793732	876.564804828079	209.286132845508	5289.57512036584	138.71675950107	5922.94347739656	4001.51194857447	2813.11192825173	335.940348535829	387.388245277042	37.4722075411248	480.76570394106	1286.1001399512	366.333668704145	327.783913825087	19.4906363393696	128.175752440643
"Zeamay"	125.048894988101	1777.86858088343	806.10797318614	258.793748106729	4707.37809895427	157.668626169083	6085.16480109171	4568.74000363874	3007.21940252123	303.17760198281	337.899280158305	48.932421969046	450.602061751214	1144.80960945525	341.368622778281	351.030798478866	23.3587335358009	127.834539795346
"Sorbic"	117.003119073016	1804.96796399008	604.652061446043	266.911439082113	5065.555993664	120.730291785128	6209.24324095936	4400.61978065548	2181.15293935147	321.326727150977	230.333539496636	22.7228517921853	499.10283082294	1181.9165710979	368.379415585454	278.567454975259	15.1308876832071	86.5865226862524
"Leeper"	105.664443135393	2115.33038883402	769.160434134861	237.559403770439	5136.35600454283	111.665292657719	7440.55849225996	5299.12131478242	2276.61095280004	292.000100467831	353.802664104984	32.850011302631	539.952728153227	1366.33775824841	416.22387202279	309.322140326092	14.8474627356524	154.35174802272
"Orysat"	147.011715191627	2276.22715921549	992.282981895257	221.777520505569	4827.46496405393	116.406876982235	7699.02076034961	5708.03080013411	2844.42750523642	285.870513123422	423.227528197129	34.5570390049644	472.243903581297	1262.25918106867	406.723950027112	295.966128137399	18.3420596760034	162.769746355582
"Bradis"	133.03248829298	1755.11076877774	964.28334905912	223.215242758588	5361.80791147897	132.109241420892	6109.64157085817	4048.72558713229	3341.69574651192	352.237146639216	442.781813878682	38.8317634400435	519.961559397795	1398.09489632859	407.096475778716	355.128755842597	24.2075329861612	142.228027138982
"Horvul"	117.658902930416	1744.73942958959	620.077817426256	208.042515461927	6038.61626559041	123.193514169761	5709.58802869267	3851.34890700462	2304.73205497868	368.016987326161	237.614174381014	12.3252381307198	524.546356249959	1320.72218943622	376.31010162257	176.313128383723	15.2586921196051	71.9890074830519
"Triaes"	114.536863300665	1693.9462116384	578.366843500956	201.717136453452	6114.53105505404	101.311158872555	5776.8230014914	3980.35243661037	2405.77072182815	381.263617242482	189.283465655542	11.1639025971122	555.347580375604	1356.97361787523	387.656460114814	189.842917981636	13.0308390111563	61.5020399831903
"Musacu"	81.4301754031639	2330.14968160538	291.27351196118	317.856058134871	4950.0235071146	179.247799068895	8496.2683355097	6593.69045800964	1233.06905006902	215.451792831656	79.3711804972248	9.31157397760493	527.56110399025	1109.74191364451	391.572685457577	215.034359784806	8.06695765386566	33.9196362303018
"Selmoe"	73.6444444495596	1525.34203305509	379.458071264228	246.608423247939	4544.42377521381	124.726076426945	4776.52102512683	3857.87647498452	1984.24230440732	365.723768411878	130.859516841804	12.0127194990003	317.049475831099	916.035799879852	241.184716360367	202.556989588132	6.94387937507081	41.6872537344548
"Chlrei"	167.192090174251	207.148214300161	2301.21797350999	59.349531981455	5278.18213191599	145.507598351458	950.33402435658	773.901545733511	6030.6653698561	334.602831515501	1267.69193339661	267.524456109262	273.437544190708	1715.80324030192	221.69327019182	1041.68267929968	87.8882625610366	403.43041625773
"Volcar"	155.221595904522	565.42106470155	1193.51259967767	120.088512733937	4841.52695999066	153.476100166237	2228.03365146813	1960.55037760134	4283.40669024924	304.019129868143	483.940686014416	89.2514213575782	373.400592889907	1523.02871980505	298.423979145423	637.735598187646	48.3956626614766	159.876251206614
"Ostluc"	149.490097909198	933.366492771465	1166.08334731805	268.991300797099	2674.2369946644	88.4520944062532	2164.80442696674	1021.43993951331	3323.16336193082	202.879418591055	515.642389393988	47.1794989855272	92.9958663791772	579.633844679334	124.726540656763	111.095224737991	3.18064038104678	421.434850488698
"Micpus"	147.418739335751	386.098891991541	1492.24618892614	100.751494664778	1924.13702682385	122.081143512419	874.331329329133	832.132715194274	5588.55227150625	121.620459951995	766.853854682162	298.338673730727	48.0032269962041	397.66204935819	102.640297262517	189.571285114568	5.9888862855149	590.688461175939
"Chlvar"	89.2112369299083	133.129886231037	2342.25689695129	37.830681194122	5410.47437992327	153.359943676109	621.185944241366	320.767222322859	5553.97986938726	362.790784275503	1524.33719734537	266.093952319081	266.236083870217	1880.56624167675	141.468270564369	1936.16336676291	277.132836124003	331.758728944069
"Cocsub"	93.4735953375272	998.512635207231	955.831002279228	175.4575572429	7715.01236118664	108.465416500338	3433.49569762381	1401.75575935284	2733.34488031253	293.95848244512	471.238815758362	83.6633735656877	768.166989554039	2749.36073297553	340.224225623795	1371.69019450721	99.3310555186256	101.01046717894
"Ast_sp"	46.3448927372208	284.741299185804	629.583889223941	62.3790777631788	8626.37360863539	109.279965730606	1216.82246430215	515.551061041568	1673.6532549019	410.736992482622	336.143954984904	26.0062285096634	448.06041422649	2874.208374888	335.839054374791	3495.27298235877	469.367586274408	36.0679486434021
"Naegru"	14.1892420032532	3827.95442128929	35.9552637169813	452.182213121147	3254.350869317	57.252902684971	15278.1492313164	8018.07891273927	141.699556548992	88.0008523463895	4.35320434274563	0.0275519262199091	249.069413027978	732.330198925183	377.516493065194	103.870761849057	2.61743299089136	0.854109712817181
"Trivag"	23.4475948106665	4268.78016627569	76.0742940939227	480.970120484857	3528.83778241677	44.3266657219583	11849.4251430404	8405.94871929697	424.428945913908	128.768290946595	10.2572712051445	0.504731770619465	323.40407795903	634.6553365077	283.412497333614	153.999271346783	3.44339230178168	1.91237259756931
"Monbre"	137.64981772525	577.430635747068	975.399027933547	99.6926217472533	5905.30655054266	157.132959219068	2047.04943217122	891.74830223698	2761.27604278922	431.061271297493	373.362193566796	25.9257739399813	262.103882247515	1382.44920320679	266.580088726175	440.815779057346	26.0551440694223	88.2563023046668
"Sal_sp"	81.831859260652	192.114360207056	669.740870356383	61.5237873571576	6387.29477508704	78.9307061315813	865.897503923278	405.000976818259	1708.79853404346	248.338707848445	286.904703444224	32.4348919830095	368.233696162504	2621.17251109444	467.433792155858	627.248647525929	55.1025684314813	84.7136713688621
"Ampque"	40.8018467288638	2478.59827499319	127.990767598377	192.783547894551	5372.78165416417	105.028510031507	9905.6873252308	8113.6301744776	481.392752742845	177.519100666544	25.6616690848032	1.20817651058395	629.501385208889	2228.77498806753	1343.67868414528	238.328350410678	7.00051989561217	7.9532533725298
"Nemvec"	78.1629150664313	1938.63196007721	283.38722275989	247.074840750752	3917.56430892927	141.127018513148	6779.14074204472	6071.56880976815	1187.75686496023	207.040094922362	60.2202471897061	5.46753710036642	279.311789201683	993.706373862413	346.041969863904	166.608565958767	6.8764534872382	16.0091907348367
"Acrdig"	81.2761976888768	2800.6600077706	244.524549450441	310.599306126005	3798.00660555768	77.0785394999088	9260.49428247171	7225.10955833074	997.409617459628	169.311940255158	48.4922680341753	1.96456979209536	315.331261538765	907.620284005004	302.710887114231	213.132532563361	7.20068258525329	12.2285564604206
"Hydmag"	36.6398334141523	4239.99376863082	94.8531792228444	183.310968705288	2372.20540014386	49.9375030123921	14398.3398778718	15002.5629852224	383.952871989683	77.1456496642807	22.5704803535456	0.774205303747317	335.362872888156	667.795366092422	271.569532718688	108.297115621141	2.42517079404018	3.53562161515876
"Alamos"	133.900583739337	1972.78108090486	463.977312290958	245.834433583159	3463.27513644601	161.098016622884	6623.40675471718	6028.77724127002	2244.14666180809	181.680820378814	114.688758039327	11.9528304100682	263.535398723669	884.618895452017	294.069935963454	206.166086942951	8.34567510941915	35.2957231949688
"Mnelei"	92.2253675887638	2891.10064514122	287.924072228433	243.73039445997	3589.35277188215	118.353116877524	9365.53430322714	7915.41095936426	1335.89426073256	167.954600188697	54.4039871264695	8.22811249241261	199.011234972104	812.501164873242	346.219284745413	259.774216070074	10.4364660473689	9.18595258853825
