"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Psemul"	0.487882376629916	-0.0894390179143647	0.365051557812631	-0.413925099092124	-0.157483627889039	-0.124742946640043	-0.0444546810096154	0.0655222389433932	0.231697499505306	-0.0506390894727382	0.289485486569112	1.55052805064379	-0.00650954905233114	-0.251550291694762	-0.218204135594217	-0.158890690801781	-0.396253907530367	1.42116551273018
"Phatri"	-0.229880761493977	-0.0399972047696938	-0.255050689460569	-0.402172732835682	-0.140459700222793	0.152911599695598	-0.00353206808281796	0.0498308488789897	-0.0494905805228208	0.277207329737242	-0.314909761720016	0.349425792657555	-0.251935753172304	-0.262424560487323	-0.186113816151864	-0.020782694580682	-0.164769077638266	0.21683122724519
"Thapse"	-0.353057088632308	-0.415300350048926	-0.211596218397177	-0.547901669023679	-0.374374725406019	-0.141071060367085	-0.215763781669517	0.0142779739467924	-0.233997904405396	-0.251228164980257	-0.229418831709909	0.938176005746208	-0.0979965322937793	-0.414970711425931	-0.376970576191852	0.155685915893939	-0.449143858040758	0.724953545906415
"Albcan"	0.0678853994793298	-0.0820435302524802	-0.109911651953972	-0.336655769407528	-0.228263198920002	-0.0207618447845595	0.0386045277706858	-0.0840155816257509	0.00120121937419128	-0.359591847670105	-0.214456505704339	0.130618426343546	-0.134135998331848	-0.164498930595947	-0.147339372314244	-0.0190383957984608	0.236131766611984	0.152027920183204
"Pytult"	-0.247888058287761	-0.156358603411758	-0.310988875159076	-0.460477616219451	-0.141856076173744	-0.0380565036598332	0.017277754483056	0.177539535271367	-0.22558719630804	0.0407226041022	-0.228138128114903	1.3185424141341	-0.194288072233773	-0.198036142159435	-0.165367078561796	0.150198934008677	0.168798119518361	0.121619082817935
"Sappar"	-0.00435120523443261	0.124575752109318	-0.173981640789099	-0.231442918039569	-0.0697796899200291	0.147841601153302	0.0200120427963207	0.544321783920278	-0.0379235210689594	0.162956092354533	-0.113207204222804	0.493010745775333	-0.193001956902603	-0.225903766567647	0.106882237220997	0.597641582247248	-0.128017382031846	0.586716381476306
"Phyinf"	-0.0632852650067992	-0.0380347257702101	-0.258338368889832	-0.476771167228991	-0.109986742395914	-0.0760528784502947	0.0369053363404013	0.249566079205251	-0.00494161738480951	-0.0373399378160599	-0.367857773812685	-0.161462635880073	-0.101325064614225	-0.0873911320161571	0.3409732237284	0.171628719817208	0.0992763702523399	-0.0165125276320518
"Hyaara"	-0.147696994869351	0.0217664538463627	-0.182577253756101	-0.367837953242538	-0.153210384828707	-0.00808480694859463	0.0564364199569067	0.153662467501139	-0.00696435104741484	-0.110797153628814	-0.235275161955839	0.304903259665103	-0.246272491600046	-0.188573640315881	0.0158288460777478	0.112815550911888	-0.203868568958098	-0.0718848195731965
"Psecub"	-0.378764301151259	0.0476871231411676	-0.0264336998017427	-0.378219792964351	-0.134280955840183	-0.312123903661762	0.149817764020499	0.182295151829963	0.0931399180990964	0.0206755845879276	0.183297077054539	0.172684263690146	-0.379612630743147	-0.261721757041149	-0.121066008224737	0.422544727605181	2.10884055989722	0.588391942492055
"Gialam"	-0.25189562812949	-0.109037074728351	-0.222504273382079	-0.438578875476724	-0.179836656949118	-0.0678495544358245	0.00990712862008348	0.105732727445061	0.0382289759124377	-0.0255977745388064	-0.175852083939186	0.273146902995977	-0.174032300906058	-0.165122145482698	-0.118571187294106	-0.0824609350813865	-0.0390977583922589	0.175854082005001
"Permar"	-0.309687265600657	0.371022557962653	-0.273445402889496	-0.286596875689029	-0.224843048774368	-0.254425428706718	0.0944246915731272	-0.0611533331351402	-0.0629846264054412	-0.145574429158077	-0.197921078927796	0.427554107161344	-0.165821177022201	-0.117329955146379	-0.0368434300161205	-0.0202366360382662	-0.12648853999132	-0.0936801884096463
"Stylem"	-0.395680315704328	0.0763588981372818	0.0617699716826391	-0.302668170455439	-0.308993060362158	-0.0932013056194067	-0.0434110400432649	0.0377324216655537	-0.163524702880846	-0.431169397164307	0.956765154018891	5.9581158123397	-0.360348690653176	-0.270001242160145	-0.371074332837947	-0.115019454952011	0.0506842464150841	4.41261423589029
"Oxytri"	-0.24092349980219	0.123847247328447	-0.127811784471311	-0.374455374872068	-0.193647296862452	-0.169964132854845	0.0190329712916049	0.0640162197319515	-0.212338694726552	-0.409050401247034	-0.196452625285244	0.238500037091305	-0.360859136846634	-0.117427476522446	-0.211562928332367	-0.12106447135243	0.105477600958533	1.01413578997189
"Partet"	-0.232002051026459	-0.0148479518279356	-0.176986677788879	-0.377701547739739	-0.329179735510662	-0.169861888170775	-0.00958527403233649	0.00555495933142806	-0.196118037767919	-0.331650630873234	-0.23433076437633	2.82068237487826	-0.248229296007837	-0.219194359169371	-0.180177920742665	0.0392401314436416	0.0412658266793779	-0.0362959877904843
"Ichmul"	-0.326052827958841	-0.0990274489505148	-0.147672651228489	-0.512529791401131	-0.207812294296957	-0.227608217042074	-0.167060216649225	-0.0994138649908253	-0.0509669559352532	-0.228183953826022	0.200639216921192	0.448357565856523	-0.312723715418586	-0.0744696570961155	-0.101921413684064	0.480005101944564	3.79283683024241	-0.0765761207765958
"Tetthe"	-0.41037353394501	0.0840871484908189	-0.327965659308221	-0.517585652457242	-0.239883173554022	-0.168670842538998	-0.0623411342365946	-0.0206171483960342	-0.280409970397248	-0.204698170301596	-0.451596667788269	2.42995240824648	-0.276216286605396	-0.133340163880229	-0.197775920544667	0.0748175649534118	1.11384169773282	0.485738385593276
"Hamham"	-0.209167644405867	-0.0983131568696953	-0.0468064748594446	-0.327939847025469	-0.103547500124633	-0.0884310160025718	0.0991993954067773	0.18678183973019	0.0112456843327253	-0.116504791436647	0.0553640598668639	0.513245624716379	0.648198679215011	0.155291640925074	-0.101625227179292	-0.0118165216806992	-0.0888563336435193	0.565508094839263
"Toxgon"	-0.165799342580425	-0.114222855841943	-0.114741965346155	-0.350425174839431	-0.0871552514070202	-0.0457183125435301	0.0865999609310081	0.208240650455483	-0.0161647280744095	-0.142454172319289	-0.0772407471007606	0.68465224768262	0.705805065565514	0.195167466916107	-0.0786173180938006	-0.0132720138727069	-0.0748377671451055	0.436118831617014
"Crypa1"	1.23621605389089	-0.0821164455108774	0.83591176006836	-0.495757331944102	-0.191500862389437	0.661892533034186	-0.0745227890377104	0.0372794407723063	0.109696683421699	-0.280056053001779	0.408560200143847	1.43873337964654	0.0661922350290453	0.368663195226616	0.0280504558598326	0.0726074836491479	0.0880702176550389	4.1653720382973
"Babbov"	-0.0939124727252145	-0.0655639915385617	-0.187186850571962	-0.28307015304738	-0.256170294748256	0.247582893197305	-0.0848004330930709	0.102728797025792	0.0739353095555813	0.182857410697208	-0.34015837356548	0.393799669566723	-0.291163195697815	-0.35897668312218	-0.161649561361474	0.0259214834868153	-0.280950040435114	0.29204486648451
"Thepar"	-0.344112728284968	0.14568492583191	-0.245834537227267	-0.488281649138907	-0.222295377520335	0.0366467463262515	0.0384523920243316	0.0261989571982114	-0.0335676196883217	-0.098855283017195	-0.171051977126352	-0.103902505282621	-0.282773957471508	-0.136081368822945	-0.0792970463859279	0.142867993913221	-0.112017251384899	0.993475857909153
"Plaviv"	-0.259609195692225	-0.137443384820019	-0.339767964954783	-0.637782779173122	-0.237885124919044	0.0100645691923182	0.0556255137140286	0.0366966434362039	-0.247765356940644	-0.213355416750495	-0.330330852950249	1.9175302651442	-0.235930610157766	-0.089158333919417	0.212872250999246	0.15515402136504	0.434500035367856	0.192385832569105
"Cyamer"	-0.112365488730665	-0.059680979725683	-0.15342826554456	-0.213830101136057	-0.157068207648687	0.37993258983609	-0.0949327852927392	0.0307206115877789	0.0653370448490717	0.0429731740606999	-0.19282291303571	0.0846846919496288	-0.0489458523157453	-0.261443058042471	-0.214797975212896	-0.117156977499365	-0.161969397910699	0.307485758143726
"Acacas"	-0.370063741852765	-0.129179816991748	-0.0937105961006686	-0.422897924317078	-0.244364827922069	0.443797329006303	0.0957951659669844	0.153000834500242	-0.0349795794388831	-0.246263296589769	0.195641409635646	0.63293762677435	-0.350504342141333	-0.286573205522721	-0.154069149693022	0.6071430694318	0.847855406689859	0.474392397698449
"Polpal"	0.263137034732411	-0.129315431019451	0.520841232015881	-0.323435055291827	-0.342320111466629	0.213900283301403	-0.155365601590824	0.0296919025735554	0.132431406150656	-0.3063961891309	0.670721678395836	1.32605913001338	-0.257653363795187	-0.250764871293633	-0.272559115275699	0.404919610574005	0.934725218486532	2.82850381790717
"Dicdis"	-0.327614788193262	-0.19853747327973	-0.00703163095439347	-0.504995155419702	-0.388786660498107	-0.137439332846298	-0.22088130320405	-0.212407236504653	-0.151879547207756	-0.3696476980192	0.984602050027516	17.2405016052407	-0.270724142990981	-0.154725453371589	-0.210460678685029	0.410803962596107	1.29605868714801	0.178616383331726
"Enthis"	-0.509388063350097	-0.434908752171818	-0.33028596044327	-0.854150469509969	-0.459366579911534	-0.639302696248481	-0.206551511323904	-0.0717971432523369	-0.186625497163759	-0.342056320249278	1.71631525605994	187.388177879921	-0.352909625695468	-0.431004916855619	-0.465065550322967	0.317130752948911	1.91402202507264	0.0587676079876489
"Guithe"	-0.0402789241315834	0.292715716108254	0.160407991044624	-0.330057533781265	-0.133121893986636	-0.0212665621422977	0.217216552638326	0.0719492569925002	0.0955486159111534	0.348079078923227	0.628342819476354	4.5295524637452	-0.470556212086092	-0.113270804142289	0.115195607274369	0.0279072590514394	0.0557385446537375	0.770177067029905
"Emihux"	-0.606345663702381	0.758505728807217	-0.355720103297914	0.0561227948956753	-0.181582715802756	-0.243928251960529	0.301628271001905	0.328542297600563	-0.238990567203902	-0.240183001161847	-0.270936622055398	0.219188856019417	-0.228091502764937	-0.182573808577353	0.251347559497144	0.410743278688922	0.253465284942438	0.00105522411030453
"Phypat"	-0.561936350283762	0.116881307469233	-0.298311975928533	-0.484842491116616	0.0148069960230172	0.0142797350540808	0.00395475185155748	0.00638449559103329	-0.102137121664833	0.0806992745540392	-0.105439728331346	2.12845636033985	-0.149883666396578	0.196874688034808	0.401509109387745	0.990080491567102	1.40357210718536	0.448870613885871
"Lacsat"	-0.112995249209223	0.111515028298836	-0.17395182842476	-0.427661499298689	-0.12623479017558	-0.104508689431665	0.0329533725494714	-0.0147345854225809	0.0257375816605924	-0.0258332763156901	-0.14707288129192	2.96763787059821	0.0780951767986547	0.0351191180402846	-0.0098734700535789	0.460730474557978	0.369169520119325	0.377647965405959
"Sollyc"	-0.39820275950933	0.144427913148145	-0.249981118852018	-0.450153913686663	-0.117962781261978	-0.127883731211012	0.067148128756911	0.0187154642315964	-0.00860942685932139	-0.129788947458512	-0.107247820885996	0.94253009900901	-0.0532431467046814	0.0264684799504447	-0.0281881858228052	0.887335250625424	3.71383799540888	0.381076668990655
"Mimgut"	-0.264090174450364	-0.0538152556296021	-0.0591698251569217	-0.524119385481952	0.102412623998628	-0.240795825713875	0.0479394383976791	0.00873847189282848	0.0888457808860679	-0.0101643679841805	0.0999151698289182	2.31776361055522	-0.0711603135974429	0.467348554529925	0.237473400757776	0.429055234234568	-0.03070693287129	1.05468979974015
"Citlan"	-0.360999423600125	0.102189196852544	-0.122664273998237	-0.509070207705611	-0.0596343750149253	0.000621762022092161	0.0525199787325813	0.0306661798264207	-0.0310202405149168	0.0422636416030115	0.506522598751471	3.0910599661909	0.0964954185689012	0.143943684940881	0.052474852239932	0.709723514258693	0.401712898531683	1.96696221537205
"Cucsat"	-0.396836566739641	0.0114295280220998	-0.124748690191075	-0.564327510405956	-0.154877702046292	-0.137687277004302	0.0275663027066183	0.0198112636249694	0.0201213509037103	0.00841271991056487	0.149150707015819	2.66205292574131	0.0319222061220375	-0.0218761841869485	-0.0513999516623124	0.650351085139209	1.14933433351184	1.80989347525834
"Linusi"	-0.219789901223718	0.0596507546576073	-0.0272099693785998	-0.432403145879245	-0.151833486894483	-0.150700233142118	0.0920102741980326	0.00796597000059468	-0.00456131114769986	-0.0183112652150316	0.594162310309562	2.95137369826162	0.0432513144429958	-0.0849891577915162	-0.0488820631255605	0.504097777031417	0.239312475787962	2.01508549870164
"Poptri"	-0.1408458214733	-0.046146753840286	-0.0947822031101496	-0.495733425651355	0.0466163945574748	-0.246295072075802	0.0170188195943963	0.0150103909986067	0.0685140158159367	0.0352060461301284	0.352502696390393	2.84485103721409	-0.00684979336035945	0.170367087501694	0.182767282642635	0.413318038159955	0.491993179040072	0.78542931676309
"Manesc"	-0.438409985749213	0.118815821578424	-0.282022480284555	-0.474587740514363	0.0120368936930677	-0.0191573474368167	0.0756291816587661	0.0367428816612587	-0.151688593045437	-0.0583613038507172	-0.299659731489765	0.191660359769995	0.186670423741423	0.181922194495408	-0.00342883127652311	0.201903970282694	-0.0409243202364523	1.54192201717488
"Jatcur"	-0.126578026495404	0.0468064049199337	-0.0593639543780696	-0.506158649025987	-0.0842549033052644	0.0429792133057074	0.0318843600938991	-0.00360571970053748	0.0873745846960651	0.0841837447645906	-0.0967568105932696	6.89746650514257	0.0824635164968156	0.0512220831558655	0.0823789497494324	0.170117578488727	0.058091577286432	1.45664267185212
"Riccom"	-0.405521621085181	0.0623703470438764	0.0749148859204374	-0.404685471335304	0.0345038432620377	-0.22164663744167	0.0293641097510526	-0.0096244706123103	0.0491170137299013	0.00971540397748952	1.5319831370191	12.7662182413826	0.00984587173427551	0.164306037999062	0.15098995804577	0.523725997560418	0.928420439500747	2.94530362511259
"Betnan"	-0.220169963044859	0.0423046548062732	-0.0679894106858818	-0.500925884310302	-0.0911072905263772	-0.103168755005091	0.0428534189274312	0.0421009647818534	-0.0133964164091585	-0.0117640243919055	0.298219395981418	1.48298291627409	-0.0178328749879012	0.062350981523802	0.144326555552261	0.435903992209574	0.448987809881028	1.04417469947144
"Medtru"	-0.102781230137504	0.0517288212432279	0.0954982738629696	-0.493042919985456	-0.118957171337576	0.139804544871445	0.0382565870171106	0.00259968259120858	0.0400638998065378	-0.0774446874737072	1.05682933174692	8.86224206561605	0.0560038597901108	0.013338523640677	0.0477335696986033	0.711738448827811	0.66874828048214	1.72007427209006
"Lotjap"	-0.20302839738573	0.0739156368439426	-0.101136792864026	-0.457142230696744	-0.088459349434459	0.0388879242697699	0.0678025919556003	0.0120100413496701	0.017519918641989	-0.0169621511708329	0.143031357023991	1.42743418828041	0.10899970126151	0.0697773262419162	0.0794686821481425	0.130253501142426	0.138635677036192	1.67886705969865
"Cajcaj"	-0.370384746141519	0.144535608021401	-0.308940708335527	-0.513542381483025	-0.0153453575633369	0.228041675635765	0.0442681632211579	0.011658877565386	-0.122981634346975	0.207649019419986	-0.0499110386284912	4.22142609499872	0.196746880832083	0.150022776282961	0.0972087521300137	0.47351703906982	0.141196036618287	0.63793765306672
"Glymax"	-0.296350354351972	0.0857847146118185	-0.25414122177627	-0.481002030376285	-0.0376470317211583	0.3151727447862	0.0561865369949297	5.18042334343526e-05	-0.0638094416852828	0.126644026892139	-0.00857522409975528	1.24085466832608	0.0855761781235306	0.0777443548430087	-0.00821901268046294	0.318679686629898	0.0210651850384352	0.876600888332411
"Pruper"	-0.256517576625636	0.0731571143998056	-0.150520471728844	-0.487801349189117	-0.0935256665737308	-0.129734806465956	0.0826889482049047	0.0266367753517939	0.00995516671541288	-0.0700637271030325	0.104173438501713	1.75064568871287	-0.0375322140474345	0.0139009440602149	0.0453032366789619	0.346995633523889	0.154071489648167	0.577985080763492
"Maldom"	-0.446479154730235	0.0557229601715647	-0.244332827326518	-0.49539304354436	-0.12275165876818	-0.213837313517701	0.0585101151341377	0.0136644740904617	-0.0762918658657243	-0.137903785307046	0.351950747484934	1.6441353780503	0.0174343400254211	0.00889344110572799	0.0502922750253856	0.431180589270122	0.36870174208684	0.340024136182437
"Fraves"	-0.279979984947136	0.137860842508617	-0.105247910250806	-0.453130646186807	-0.112928300748144	-0.139413696612943	0.104276734781883	0.0207713321539377	0.100010137673311	-0.112867665502016	0.410631987659705	2.32372681711651	0.109241491429956	0.0164776162525919	0.0438430078507248	0.424905311978408	0.689821276435848	1.69483172783805
"Cansat"	-0.324455205377311	0.0529956021434518	-0.200366069243355	-0.477874333741057	-0.0649135996575134	-0.0923285192046411	0.0212781775295715	-0.0241409471291316	0.0180200436217499	0.0489395616616736	0.338734675275675	1.3725514764419	0.0322939618508377	0.0743842355734959	0.107002570649667	0.213874572228873	0.264040059650984	0.381007563032188
"Vitvin"	0.197517336966367	0.0622528221801182	-0.00329105220171609	-0.518388245357553	-0.0620128561312393	0.00630292747365017	0.0184552905056361	0.0211839137402857	0.193928244586233	0.0930853446331803	0.167792239956908	2.23904950307996	-0.0151958383697619	0.0463485755481583	0.0492253907838978	0.701898796252844	0.485078864076626	0.989670831502967
"Citsin"	-0.363450858325916	0.0951072641938946	-0.172103853769158	-0.506566555185656	-0.0796870682244817	0.249544974651558	0.0368958474317235	-0.0154404898927265	-0.0731593816466329	-0.04173659807742	0.0939336154250879	1.75068290856091	-0.0245607097037349	0.0737377149547351	0.0514814746140728	0.442002742061745	0.211718783977808	0.813107739062669
"Euccam"	-0.126118959960292	0.0917310318383999	0.0838934020740174	-0.511094161753581	-0.0790390910634809	0.0389939761852397	0.0979384000988635	0.0031537840382167	0.0778278523131839	0.0142741009500216	0.489030042852763	0.350621759462693	-0.00716153185838283	0.0312145983118463	0.11597605144832	0.300546945229737	0.221575639234995	1.41996726403511
"Carpap"	-0.507209498534457	0.109655123311228	-0.370055404412876	-0.506655648616632	-0.0558921173732548	0.0235473182367367	0.0898481331091476	0.0277144864168985	-0.00287297844799163	0.0699939400477133	-0.185414981315572	0.190459072066132	-0.0448681924750244	0.0875502001558912	0.0926627539374787	0.201705834985541	0.919181132730347	0.160232710280907
"Brarap"	-0.120569807471962	0.00535651527306107	-0.0765941900829807	-0.605089377878994	-0.0915157938484954	-0.215698041221408	-0.00756380031476911	0.00649822848014958	0.0306720679567971	0.0264897706914245	0.227081902237825	1.6422454368421	0.0614541003430986	0.0188664292214183	0.1052915058272	0.456776697094249	0.399724696001507	1.31836920084984
"Eutpar"	-0.0768893983345849	0.000795865208506315	-0.0363802902339165	-0.568442292922873	-0.12918176673824	-0.18942118993877	0.0236169402780355	-0.0179342460884988	0.102563820090082	0.0812492655123269	0.186623574641567	2.20541737186072	0.0160526544637804	-0.0614367730662674	0.0290041481963854	0.553918929584654	0.651038700394047	1.48120556660921
"Aratha"	0.0190686657893529	-0.0004119718832237	0.0122452755460541	-0.506676450411789	-0.158048967874608	-0.250400817991506	0.0172162202348957	-0.0216704435601576	0.157257949312451	0.0367968989368089	0.117719702311856	1.06821964495831	0.0332153612452795	-0.0896176252134698	-0.0161751474916829	0.631091544456751	0.944696246121957	1.93917046552602
"Thecac"	-0.0832511195816725	0.141867099241212	0.0145123353626001	-0.502715980889485	-0.0851527840201048	0.0802642758107859	0.0589597174276301	0.0275790877577791	-0.00571329147902533	0.0742270006161876	0.335711530464783	2.11630716683047	-0.0599709986476415	0.0298894029273698	0.114524302622145	0.991547986076119	0.451589497771238	1.10377113346527
"Gosrai"	-0.312420365224752	0.178378287997864	-0.286297778170504	-0.508509597706487	-0.0639927176255356	0.204073683054981	0.0595890513088151	0.0193525551644286	-0.0825424675939177	-0.0398224046463674	-0.147680542365573	2.20714473951187	0.051886070636796	0.176238005065102	0.151820388602059	0.296198410633249	0.0906748492415352	0.491157813351124
"Phodac"	0.0858360400435988	0.11768981821432	0.0488433183497616	-0.473258891203203	-0.036620670150125	0.184435405759832	0.0800424305887475	0.0257986712585306	-0.00602785306567389	-0.0314322066350699	0.349627029741453	3.23261830464845	0.00411701012938351	0.0591537186090841	0.0110095293512203	0.252805730364389	0.226579087721995	1.37803990411425
"Setita"	-0.315290483783639	0.184958550621171	-0.0617859656745531	-0.463076678168533	-0.0528861071703499	-0.0559980587783251	0.162509568604665	0.0619642938957168	-0.0373297517390153	0.114688662149205	0.50663125421772	2.31559023225889	0.120699428239288	-0.0227534139961245	0.169502007873777	0.32699398779216	0.46384273667597	1.88282395533879
"Zeamay"	-0.442588044174291	0.152164458532366	-0.17761469547525	-0.366542232089662	-0.044435457170791	0.187135615949017	0.113645574829964	0.0421969521554601	0.000360215241238283	0.152692174300193	0.267065744574047	2.87863736190235	0.236227743557484	-0.0250510879512447	0.155885878449749	0.422466709434691	0.821552705954801	1.62527679398803
"Sorbic"	-0.418295467708191	0.263606402149652	-0.1797705745241	-0.266587142547022	-0.0636773701055617	-0.0703920487642938	0.167752781288077	0.0200388038076614	-0.0656110196605473	0.132185521736611	0.369544839996451	2.92732725053074	0.0749181857740077	-0.04467735560848	0.171195535200743	0.372423439808232	0.546397671631716	1.69472066780219
"Leeper"	-0.408283582376015	0.190814112451123	0.0227215250608911	-0.430430766062745	-0.0400083388936891	-0.090324549959798	0.142400634596731	0.0866545742122388	-0.0200281920132359	0.149588945196972	0.789534230670996	2.92086704871945	0.158294820469788	0.0357457452806526	0.157391619814499	0.34530187519919	0.406809789222214	3.57105991584568
"Orysat"	-0.316596813068152	0.246458587138142	0.035319624445497	-0.481532011514212	-0.0168868234333891	-0.0704757746836491	0.159540909975294	0.104633809160585	-0.0318396547217904	0.124925986183213	0.594569724429058	1.74920347351233	0.182294945145968	0.0990206601072782	0.322966043762539	0.519409513603695	0.93113676339629	2.50200453818853
"Bradis"	-0.391380608315131	0.175160424900968	-0.0513669633851496	-0.451709155925545	-0.022442389532209	-0.0600803223317284	0.179017501914736	0.0849832067115082	0.0415596204807548	0.243659115365772	0.514601789608426	1.96645669431855	0.222843089822736	0.0302140472653845	0.244437101920767	0.304427264407624	0.740662682611482	1.92253372349684
"Horvul"	-0.350418031906273	0.218575634138362	-0.0728080147094913	-0.460775503479194	-0.0492922311104632	-0.0557694198278878	0.111985467589586	0.00964592592966327	0.0115842148369736	0.122715446759635	0.544850309334225	1.2952926611961	0.0499338032438049	-0.0566361575549026	-0.0305512300023084	0.258781177119919	0.942538905193668	1.32397003544681
"Triaes"	-0.384039267997166	0.208497518438979	-0.155737194580451	-0.461273185073784	-0.0615835372364563	-0.220832683430094	0.115289171742651	-0.0012762378847106	0.0491017155381828	0.185153252933258	0.204237972077593	1.26733738121339	-0.0233977168627831	-0.0724107194087459	-0.011440814789559	0.206739026893553	0.654025838089991	1.13783985465749
"Musacu"	-0.326592648433825	0.12126410692086	-0.209093864229525	-0.365696239557418	-0.0578955265063835	0.907918480497785	0.100727736762483	0.00926795394829181	-0.0709116247436138	0.0111058894299822	0.182188465300948	5.45234504506168	-0.0266914323970113	0.0164677756951344	0.182965594560283	0.522571575188687	0.384769421486096	1.90449320289612
"Selmoe"	-0.359726771011306	0.118643962926703	-0.200155946798255	-0.35294749606849	-0.135473957151537	0.279021329640581	0.0187311964621719	0.0410050325471127	0.110044058851389	-0.011293235201887	0.0705048412383936	1.77801086308394	-0.15449449826762	-0.163397116329805	-0.0857033613267433	0.0559410474790759	-0.139325667889778	0.898195896885599
"Chlrei"	-0.527193326759634	0.0407329949558668	-0.329270526472264	-0.260892854556815	-0.180636653514518	-0.420516658374402	0.0805600335890267	0.134196037973432	-0.219402167839344	-0.225081474071405	-0.198462998477622	0.640398922542177	0.159444004373219	-0.180227047539452	-0.0569395711247549	0.214405891842256	0.197224751850611	0.149176005427983
"Volcar"	-0.530098760202809	0.0702430391237301	-0.355818381667287	-0.342815084554342	-0.232748499147416	-0.481964500332277	0.123501894027371	0.099287389611691	-0.189652525924221	-0.223519585054981	-0.217479502478872	1.10034659683566	0.0483978459253018	-0.189493843271914	-0.108372035188222	0.127433720529014	0.0472875580159962	0.212609344536727
"Ostluc"	-0.162130634387342	0.146959287309937	-0.214893789518787	-0.240424074501778	-0.18068261596574	-0.0181359627310948	0.133473881004931	0.0165897994006246	-0.092724307375381	0.167281352063584	-0.186061284236051	-0.559225335302321	-0.240254264713229	-0.285728375248718	0.0716773427276092	0.558214080689865	0.145153106241615	0.743211100282655
