"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Gialam"	2650.08686189386	11599.1361877408	10289.983541568	2813.62097418966	43699.8710237473	2650.08686189386	46396.5447509634	46396.5447509634	41159.934166272	2650.08686189386	2496.05772774887	151.3681765157	2813.62097418966	10924.9677559368	2813.62097418966	2650.08686189386	160.708949730447	624.014431937219
"Permar"	18787.6006788053	102825.919484812	67935.1550746863	23114.0120955724	334317.089862853	18787.6006788053	411303.677939248	411303.677939248	271740.620298745	18787.6006788053	15270.993967069	858.18327965057	23114.0120955724	83579.2724657131	23114.0120955724	18787.6006788053	1055.80585010191	3817.74849176725
"Stylem"	2156.56366794142	87973.6146083734	4734.22235565439	9296.38661101889	81632.0185208412	2156.56366794142	351894.458433494	351894.458433494	18936.8894226176	2156.56366794142	500.27683319156	13.2163685514926	9296.38661101889	20408.0046302103	9296.38661101889	2156.56366794142	56.9723368128839	125.06920829789
"Oxytri"	4777.80581977479	233034.334693944	10138.4914994816	22906.1331685855	194427.019578325	4777.80581977479	932137.338775776	932137.338775776	40553.9659979264	4777.80581977479	996.564033024154	24.4893402526438	22906.1331685855	48606.7548945813	22906.1331685855	4777.80581977479	117.4087248829	249.141008256038
"Partet"	3612.8174126885	301597.106612396	6980.82293057473	23746.8652406659	183538.377355137	3612.8174126885	1206388.42644958	1206388.42644958	27923.2917222989	3612.8174126885	549.64937582891	10.8194420397739	23746.8652406659	45884.5943387844	23746.8652406659	3612.8174126885	71.1156426547752	137.412343957227
"Ichmul"	345.280851360769	380496.713147478	488.357890832103	9637.82073122454	54526.1144482165	345.280851360769	1521986.85258991	1521986.85258991	1953.43156332841	345.280851360769	12.3698987189265	0.07833107501129	9637.82073122453	13631.5286120541	9637.82073122453	345.280851360769	2.18645446356974	3.09247467973162
"Tetthe"	2407.63045417939	585829.984352233	3989.59375982145	29175.0284529542	193379.363940953	2407.63045417939	2343319.93740893	2343319.93740893	15958.3750392858	2407.63045417939	198.686503879145	2.47370592096851	29175.0284529542	48344.8409852382	29175.0284529542	2407.63045417939	29.975713466831	49.6716259697862
"Hamham"	18555.3206349059	50173.4677017047	85061.4365227182	14250.797401657	261314.438576461	18555.3206349059	200693.870806819	200693.870806819	340245.746090873	18555.3206349059	24160.0462177738	1715.54777672098	14250.797401657	65328.6096441154	14250.797401657	18555.3206349059	1317.56946053106	6040.01155444345
"Toxgon"	16735.8386987255	51027.2402327011	73487.3557688785	13945.7607820375	244944.302465178	16735.8386987255	204108.960930804	204108.960930804	293949.423075514	16735.8386987255	20084.1174122619	1372.24889917847	13945.7607820375	61236.0756162945	13945.7607820375	16735.8386987255	1143.47749317246	5021.02935306547
"Crypa1"	576.65009849557	33643.9643662473	1184.4096517775	3073.3709632295	25250.1837203428	576.65009849557	134575.857464989	134575.857464989	4737.63860711001	576.65009849557	108.195639274711	2.47091374603694	3073.3709632295	6312.54593008571	3073.3709632295	576.65009849557	13.1692244214069	27.0489098186778
"Babbov"	1304.65064281622	14853.4894829327	3825.59999724397	2570.74322475333	30152.5479719298	1304.65064281622	59413.9579317308	59413.9579317308	15302.3999889759	1304.65064281622	662.109417779015	28.6483742045359	2570.74322475333	7538.13699298246	2570.74322475333	1304.65064281622	56.4500652278321	165.527354444754
"Thepar"	762.202046092431	24682.3717785301	1752.13492211227	2860.749180622	26304.9335460011	762.202046092431	98729.4871141203	98729.4871141203	7008.53968844908	762.202046092431	203.076859377506	5.88428012794165	2860.749180622	6576.23338650028	2860.749180622	762.202046092431	22.085285182399	50.7692148443765
"Plaviv"	4483.46196571575	46751.7552545481	13456.7946344893	8356.83135401795	100329.757839824	4483.46196571576	187007.021018192	187007.021018192	53827.1785379574	4483.46196571576	2405.3891177731	107.490248700685	8356.83135401795	25082.4394599561	8356.83135401795	4483.46196571575	200.353630177316	601.347279443274
"Cyamer"	4793.25699432336	10584.8144374732	23689.4725022157	3204.01576197821	63340.1825772649	4793.25699432336	42339.257749893	42339.257749893	94757.8900088627	4793.25699432336	7170.78638821818	542.647978132964	3204.01576197821	15835.0456443162	3204.01576197821	4793.25699432336	362.728866239115	1792.69659705454
"Acacas"	14607.5306465442	21702.8289343526	84457.0440130096	7404.86322686561	171252.177960594	14607.5306465442	86811.3157374103	86811.3157374103	337828.176052038	14607.5306465442	28816.1907995227	2457.97393781206	7404.8632268656	42813.0444901485	7404.8632268656	14607.5306465442	1245.99846922139	7204.04769988066
"Polpal"	2513.45283427792	109564.750726185	5447.66028028865	11272.0046442586	97723.8182349228	2513.45283427792	438259.00290474	438259.00290474	21790.6411211546	2513.45283427792	560.454448832888	14.4148667985558	11272.0046442586	24430.9545587307	11272.0046442586	2513.45283427792	64.6459099147447	140.113612208222
"Dicdis"	812.05529569236	192947.345653963	1349.66339124916	9709.39731460768	64549.388082968	812.05529569236	771789.38261585	771789.38261585	5398.65356499664	812.05529569236	67.9170685774591	0.854421968111256	9709.39731460768	16137.347020742	9709.39731460768	812.05529569236	10.215957468325	16.9792671443648
"Enthis"	647.987264935167	106607.859579062	1130.60692428416	6292.23975236037	43914.7509109549	647.987264935167	426431.438316247	426431.438316247	4522.42769713665	647.987264935167	66.7310070886362	0.984654173660537	6292.23975236037	10978.6877277387	6292.23975236037	647.987264935167	9.56142268390765	16.6827517721591
"Guithe"	22807.5803398745	63065.582415253	103711.160312729	17785.3604857443	323496.021071886	22807.5803398745	252262.329661012	252262.329661012	414844.641250914	22807.5803398745	29247.9717448955	2062.08244274463	17785.3604857443	80874.0052679716	17785.3604857443	22807.5803398745	1608.01273300433	7311.99293622388
"Emihux"	53435.9474791274	33859.7984213483	453419.22694592	14602.4501523475	495623.786753662	53435.9474791274	135439.193685393	135439.193685393	1813676.90778368	53435.9474791274	195542.559858219	21082.5271865156	14602.4501523475	123905.946688415	14602.4501523475	53435.9474791274	5761.22567017001	48885.6399645547
"Phypat"	39843.7732207283	1379028.16960895	90360.1886163876	155653.347099436	1412001.39100882	39843.7732207283	5516112.67843581	5516112.67843581	361440.75446555	39843.7732207283	10199.1142114707	287.798012297856	155653.347099436	353000.347752204	155653.347099436	39843.7732207283	1124.30927800334	2549.77855286766
"Lacsat"	129853.800954689	2824235.98428686	325203.380584778	382672.833132424	3833434.15680356	129853.800954689	11296943.9371474	11296943.9371474	1300813.52233911	129853.800954689	44063.7750120738	1492.61691623813	382672.833132424	958358.53920089	382672.833132424	129853.800954689	4398.66942606889	11015.9437530184
"Sollyc"	67397.6859744781	2180030.99271619	154968.996620214	252786.518798868	2324950.63359959	67397.6859744781	8720123.97086476	8720123.97086476	619875.986480854	67397.6859744781	17969.5028686581	520.915538573919	252786.518798868	581237.658399898	252786.518798868	67397.6859744781	1953.78259179703	4492.37571716454
"Mimgut"	31007.2518750479	813774.245225505	74501.285718833	102478.642471579	984903.873922104	31007.2518750479	3255096.98090202	3255096.98090202	298005.142875332	31007.2518750479	9381.95165016262	295.367442040462	102478.642471579	246225.968480526	102478.642471579	31007.2518750479	976.186300307619	2345.48791254066
"Citlan"	26389.7073596824	1018699.03934961	58560.6426470197	110066.360350073	976980.412562831	26389.7073596824	4074796.15739845	4074796.15739845	234242.570588079	26389.7073596824	6327.24342219257	170.908341823485	110066.360350073	244245.103140708	110066.360350073	26389.7073596824	712.825605891959	1581.81085554814
"Cucsat"	20275.8711133261	675774.430623647	46336.1973103307	77431.9514929346	707817.121631328	20275.8711133261	2703097.72249459	2703097.72249459	185344.789241323	20275.8711133261	5309.31923421463	152.088822384421	77431.9514929346	176954.280407832	77431.9514929346	20275.8711133261	580.815208957804	1327.32980855366
"Linusi"	39259.3050878463	591190.459345844	107218.285212622	92187.4682146553	1007066.45091671	39259.3050878463	2364761.83738338	2364761.83738338	428873.140850489	39259.3050878463	16719.1166633598	651.775164676223	92187.4682146553	251766.612729178	92187.4682146553	39259.3050878463	1530.47798839649	4179.77916583996
"Poptri"	37931.3923192522	1288291.13686092	86352.3664976189	146510.473461618	1334148.34800841	37931.3923192522	5153164.54744368	5153164.54744368	345409.465990475	37931.3923192522	9820.39365024611	279.20523593425	146510.473461618	333537.087002103	146510.473461618	37931.3923192522	1078.43368799641	2455.09841256153
"Manesc"	42524.2088033015	1147420.84251764	101565.670501598	142930.2453535	1365509.82255164	42524.2088033015	4589683.37007054	4589683.37007054	406262.682006394	42524.2088033015	12651.6842525136	393.994136096362	142930.2453535	341377.455637909	142930.2453535	42524.2088033015	1324.27339919658	3162.92106312839
"Jatcur"	26658.9787045756	832310.17807833	61746.4341269298	97876.8918308194	906793.785456313	26658.9787045756	3329240.71231332	3329240.71231332	246985.736507719	26658.9787045756	7261.17403482186	213.472442212562	97876.8918308194	226698.446364078	97876.8918308194	26658.9787045756	783.75167206663	1815.29350870547
"Riccom"	30207.7930844699	1008255.97002368	69013.1140008286	115461.869983124	1055142.71414827	30207.7930844699	4033023.88009473	4033023.88009473	276052.456003314	30207.7930844699	7903.13514901083	226.259697478586	115461.869983124	263785.678537066	115461.869983124	30207.7930844699	864.822123868565	1975.78378725271
"Betnan"	63720.6063163619	1224230.19457599	164176.198507067	174002.84342969	1793273.91970353	63720.6063163619	4896920.77830398	4896920.77830398	656704.794028268	63720.6063163619	23334.7661986078	829.156903520717	174002.84342969	448318.479925882	174002.84342969	63720.6063163619	2264.19155752628	5833.69154965195
"Medtru"	32586.9380026005	1103778.64908611	74226.2912938234	125662.492043359	1144932.45586606	32586.9380026005	4415114.59634445	4415114.59634445	296905.165175294	32586.9380026005	8450.48121454509	240.516640103645	125662.492043359	286233.113966516	125662.492043359	32586.9380026005	927.485742014419	2112.62030363627
"Lotjap"	19163.6411708063	330840.645400326	50633.0209025997	48985.8378220425	517709.745923088	19163.6411708063	1323362.5816013	1323362.5816013	202532.083610399	19163.6411708063	7496.96563846805	277.509087856364	48985.8378220425	129427.436480772	48985.8378220425	19163.6411708063	709.36494013381	1874.24140961701
"Cajcaj"	45177.6878466634	1543868.05889579	102720.74412535	175145.915193976	1592920.71788214	45177.6878466634	6175472.23558316	6175472.23558316	410882.976501399	45177.6878466634	11653.2747961042	330.504842594896	175145.915193976	398230.179470535	175145.915193976	45177.6878466634	1281.30889143321	2913.31869902605
"Glymax"	92675.9898053472	2704373.05730324	217699.376014641	326641.93622526	3069176.6376948	92675.9898053472	10817492.229213	10817492.229213	870797.504058565	92675.9898053472	26294.3551757474	793.976912986025	326641.93622526	767294.1594237	326641.93622526	92675.9898053472	2798.41797989565	6573.58879393685
"Pruper"	25594.2425068088	509018.702141297	65418.4917765606	71393.5350565217	729923.127789726	25594.2425068088	2036074.80856519	2036074.80856519	261673.967106242	25594.2425068088	9175.41411808126	321.729460401781	71393.5350565217	182480.781947431	71393.5350565217	25594.2425068088	897.444161662526	2293.85352952031
"Maldom"	108324.75278083	1999038.59125254	281734.530844112	288548.124510756	3001861.28832312	108324.75278083	7996154.36501014	7996154.36501014	1126938.12337645	108324.75278083	40666.5338231665	1467.48693551679	288548.124510756	750465.32208078	288548.124510756	108324.75278083	3908.99210122492	10166.6334557916
"Fraves"	26020.6052133811	454263.938084612	68567.6548046231	66974.8695717092	705949.719419442	26020.6052133811	1817055.75233845	1817055.75233845	274270.619218492	26020.6052133811	10109.3425041418	372.620319876967	66974.8695717092	176487.429854861	66974.8695717092	26020.6052133811	959.093653620889	2527.33562603545
"Cansat"	51668.2115783293	1498729.75115049	121523.558999875	181449.11469519	1707072.22267275	51668.2115783293	5994919.00460195	5994919.00460195	486094.235999501	51668.2115783293	14712.6873128457	445.311118574531	181449.11469519	426768.055668187	181449.11469519	51668.2115783293	1563.84952683679	3678.17182821142
"Vitvin"	44831.7623965965	1348480.4681021	104644.912074891	160934.473432316	1502593.06543989	44831.7623965965	5393921.8724084	5393921.8724084	418579.648299566	44831.7623965965	12488.8526163425	372.620695502856	160934.473432316	375648.266359972	160934.473432316	44831.7623965965	1337.61226895885	3122.21315408563
"Citsin"	27536.3970927823	889174.450952835	63337.1302631273	103174.271845469	949254.511933607	27536.3970927823	3556697.80381134	3556697.80381134	253348.521052509	27536.3970927823	7349.2465833641	213.190213697338	103174.271845469	237313.627983402	103174.271845469	27536.3970927823	798.788054540662	1837.31164584102
"Euccam"	89341.733271875	1398026.73981533	241710.996871991	214864.124470669	2325230.09419528	89341.733271875	5592106.95926131	5592106.95926131	966843.987487965	89341.733271875	37148.804267287	1427.35919791442	214864.124470669	581307.523548821	214864.124470669	89341.733271875	3432.7550309748	9287.20106682174
"Carpap"	27581.8965603404	744326.396500939	65875.4369134688	92713.7359469055	885734.285895965	27581.8965603404	2977305.58600376	2977305.58600376	263501.747653875	27581.8965603404	8205.4833633388	255.519964575232	92713.7359469055	221433.571473991	92713.7359469055	27581.8965603404	858.904335057745	2051.3708408347
"Brarap"	27639.7198257749	749575.698484264	65943.8325094315	93186.7774976624	889313.391906241	27639.7198257749	2998302.79393706	2998302.79393706	263775.330037726	27639.7198257749	8198.09561572722	254.795517514824	93186.7774976624	222328.34797656	93186.7774976624	27639.7198257749	859.038128740871	2049.5239039318
"Eutpar"	14437.4365714199	365047.293159866	34970.0782876784	46646.2089323984	451942.163034264	14437.4365714199	1460189.17263946	1460189.17263946	139880.313150714	14437.4365714199	4468.5212265771	142.748336078259	46646.2089323984	112985.540758566	46646.2089323984	14437.4365714199	461.20851693576	1117.13030664428
"Aratha"	9742.66840351621	235813.893243146	23825.0536832041	30651.0722401703	299820.710846021	9742.66840351621	943255.572972585	943255.572972585	95300.2147328165	9742.66840351621	3096.77869919587	100.629766036518	30651.0722401703	74955.1777115052	30651.0722401703	9742.66840351621	316.58782794902	774.194674798967
"Thecac"	27025.2694817191	852404.908643643	62462.8634974591	99834.8246067849	922983.436065216	27025.2694817191	3409619.63457457	3409619.63457457	249851.453989836	27025.2694817191	7315.73570080577	214.20723389595	99834.824606785	230745.859016304	99834.824606785	27025.2694817191	791.309098322684	1828.93392520144
"Gosrai"	63443.4594809262	2325000.97769612	142241.367515185	256498.876303655	2300300.21881193	63443.4594809262	9300003.9107845	9300003.9107845	568965.470060739	63443.4594809262	15692.3593931962	432.803318097572	256498.876303655	575075.054702983	256498.876303655	63443.4594809262	1749.80314221194	3923.08984829905
"Phodac"	47851.6511307947	815518.795480192	126820.587676712	121344.203275252	1286387.64237971	47851.6511307947	3262075.18192077	3262075.18192077	507282.350706847	47851.6511307947	18870.126912855	701.939835302945	121344.203275252	321596.910594928	121344.203275252	47851.6511307947	1780.00817211473	4717.53172821375
"Setita"	82377.2331315725	526972.36146852	284018.735223959	112208.982780586	1547488.40953215	82377.2331315725	2107889.44587408	2107889.44587408	1136074.94089584	82377.2331315725	60476.5177462024	3219.33797415048	112208.982780586	386872.102383038	112208.982780586	82377.2331315725	4385.17567990383	15119.1294365506
"Zeamay"	35788.9896526585	238196.927979315	121941.62074386	50019.7520618662	681716.884977993	35788.9896526585	952787.711917259	952787.711917259	487766.48297544	35788.9896526585	25606.919817873	1344.32021355595	50019.7520618662	170429.221244498	50019.7520618662	35788.9896526585	1878.86175123775	6401.72995446826
"Sorbic"	127593.149857137	1077593.87196538	405795.036331587	207922.529579664	2645092.79814493	127593.149857137	4310375.48786153	4310375.48786153	1623180.14532635	127593.149857137	78298.4505016243	3776.93589254858	207922.529579664	661273.199536233	207922.529579664	127593.149857137	6154.79801006731	19574.6126254061
"Leeper"	2833.39014146342	26341.2231475088	8773.60184214337	4909.47877025987	60808.8682915632	2833.39014146342	105364.892590035	105364.892590035	35094.4073685735	2833.39014146342	1635.22444426767	76.1933078124864	4909.47877025987	15202.2170728908	4909.47877025987	2833.39014146342	132.021856668166	408.806111066917
"Orysat"	68066.0989032297	582252.746149727	215699.772505684	111830.892177057	1417557.25040116	68066.0989032297	2329010.98459891	2329010.98459891	862799.090022735	68066.0989032297	41428.5688838914	1989.25374355936	111830.892177057	354389.31260029	111830.892177057	68066.0989032297	3268.29397443605	10357.1422209728
"Bradis"	56343.765688345	349219.128492193	196118.224169798	75185.8138939686	1046810.28138637	56343.765688345	1396876.51396877	1396876.51396877	784472.896679192	56343.765688345	42223.6558670516	2272.6561010919	75185.8138939686	261702.570346593	75185.8138939686	56343.765688345	3032.66025218889	10555.9139667629
"Horvul"	341183.112281721	2714332.51802552	1103624.78377125	535067.199680405	6923126.04338726	341183.112281721	10857330.0721021	10857330.0721021	4414499.135085	341183.112281721	217553.825343378	10721.4126616033	535067.199680405	1730781.51084681	535067.199680405	341183.112281721	16814.0685835741	54388.4563358445
"Triaes"	28551.783101406	251746.681949626	89717.0184960268	47827.5018416507	601145.063634899	28551.783101406	1006986.7277985	1006986.7277985	358868.073984107	28551.783101406	17044.6769511137	809.548225180633	47827.5018416507	150286.265908725	47827.5018416507	28551.783101406	1356.08585611682	4261.16923777842
"Musacu"	52035.3852810058	852160.36662932	139235.029131302	128731.605393762	1377827.70169379	52035.3852810058	3408641.46651728	3408641.46651728	556940.11652521	52035.3852810058	21033.5396118187	794.35791295153	128731.605393762	344456.925423448	128731.605393762	52035.3852810058	1965.18136339841	5258.38490295468
"Selmoe"	40887.4297508387	293374.508052938	136261.082178819	59995.0032596526	799755.242068193	40887.4297508387	1173498.03221175	1173498.03221175	545044.328715277	40887.4297508387	27865.3524593449	1424.6141584736	59995.0032596526	199938.810517048	59995.0032596526	40887.4297508387	2090.36693189592	6966.33811483624
"Chlrei"	35719.6207269841	27821.8309222711	274544.037726228	11370.8697303947	349589.880822354	35719.6207269841	111287.323689084	111287.323689084	1098176.15090491	35719.6207269841	112207.010996625	11464.8395035915	11370.8697303947	87397.4702055884	11370.8697303947	35719.6207269841	3649.68031076376	28051.7527491563
"Volcar"	37299.3142031045	73656.5455784248	192427.814478652	23076.6411480253	476211.181518511	37299.3142031045	294626.182313699	294626.182313699	769711.257914608	37299.3142031045	60287.752931538	4722.04754206335	23076.6411480253	119052.795379628	23076.6411480253	37299.3142031045	2921.47453485998	15071.9382328845
"Ostluc"	4308.70408095902	5054.74629037963	27527.9810689386	1846.32932963895	47184.2279054954	4308.70408095902	20218.9851615185	20218.9851615185	110111.924275754	4308.70408095902	10055.0484462614	918.193010626784	1846.32932963895	11796.0569763738	1846.32932963895	4308.70408095902	393.456281502717	2513.76211156535
"Micpus"	7438.84313623848	4562.59654241263	64136.9085788387	1984.07197535635	68425.8240517826	7438.84313623848	18250.3861696505	18250.3861696505	256547.634315355	7438.84313623848	27890.3123943493	3032.06664731205	1984.07197535635	17106.4560129457	1984.07197535635	7438.84313623848	808.706186186161	6972.57809858733
"Chlvar"	14472.4400668627	7691.29718647325	134023.931600416	3466.9723581917	128425.411070449	14472.4400668627	30765.188745893	30765.188745893	536095.726401666	14472.4400668627	60413.3808549247	6808.06879551137	3466.9723581917	32106.3527676123	3466.9723581917	14472.4400668627	1630.9196111822	15103.3452137312
"Cocsub"	13269.7233008323	37430.3903565239	59908.4448542686	10488.9018676858	189415.795605227	13269.7233008323	149721.561426096	149721.561426096	239633.779417075	13269.7233008323	16787.7971118345	1176.08682946824	10488.9018676858	47353.9489013066	10488.9018676858	13269.7233008323	929.624458815686	4196.94927795863
"Ast_sp"	17302.2870642794	27723.5797809388	96991.6140311357	9250.41194964228	207420.529347477	17302.2870642794	110894.319123755	110894.319123755	387966.456124543	17302.2870642794	32362.7898178424	2699.58948321457	9250.41194964228	51855.1323368692	9250.41194964228	17302.2870642794	1443.29560143595	8090.6974544606
"Naegru"	3060.46837154868	113262.199832869	6848.24720656545	12446.3118227623	111401.798449749	3060.46837154868	453048.799331477	453048.799331477	27392.9888262618	3060.46837154868	752.549573450352	20.6742996936998	12446.3118227623	27850.4496124372	12446.3118227623	3060.46837154868	84.0782355724253	188.137393362588
"Trivag"	14609.6256365449	566985.53647876	32385.7563207482	61129.1076112958	542029.599513382	14609.6256365449	2267942.14591504	2267942.14591504	129543.025282993	14609.6256365449	3491.6452992772	94.1122601493323	61129.1076112958	135507.399878345	61129.1076112958	14609.6256365449	393.781375466602	872.9113248193
"Monbre"	11155.1765395857	25005.8469688567	54819.3235295453	7534.08292871942	148097.460619205	11155.1765395857	100023.387875427	100023.387875427	219277.294118181	11155.1765395857	16516.670284445	1244.08867038481	7534.08292871942	37024.3651548011	7534.08292871942	11155.1765395857	840.243736179145	4129.16757111125
"Sal_sp"	15384.8692208885	30256.325007898	79497.9696178544	9491.26018117487	196176.100735061	15384.8692208885	121025.300031592	121025.300031592	317991.878471417	15384.8692208885	24938.1216430359	1955.74149274619	9491.26018117487	49044.0251837653	9491.26018117487	15384.8692208885	1206.53943093456	6234.53041075897
"Ampque"	15352.9452885494	383884.788406217	37278.2137318584	49267.9630409723	478506.663537572	15352.9452885494	1535539.15362487	1535539.15362487	149112.854927434	15352.9452885494	4784.3043325572	153.504994305587	49267.9630409722	119626.665884393	49267.9630409722	15352.9452885494	492.601142250725	1196.0760831393
"Nemvec"	44649.3792448894	577119.746517139	126694.240542072	95294.9652831572	1081611.74540089	44649.3792448894	2308478.98606856	2308478.98606856	506776.96216829	44649.3792448894	20919.9621515189	863.584671545611	95294.9652831572	270402.936350222	95294.9652831572	44649.3792448894	1843.14480258816	5229.99053787973
"Acrdig"	49213.7632853854	787697.0472462	132416.720326517	120031.372248967	1291846.7996305	49213.7632853854	3150788.1889848	3150788.1889848	529666.881306068	49213.7632853854	20178.0122257228	768.69479997966	120031.372248967	322961.699907626	120031.372248967	49213.7632853854	1874.83105380815	5044.5030564307
"Hydmag"	56711.7469001603	5099739.61390592	108270.659228597	389216.851932446	2972277.69871333	56711.7469001603	20398958.4556237	20398958.4556237	433082.63691439	56711.7469001603	8263.31701851919	157.666002578733	389216.851932446	743069.424678332	389216.851932446	56711.7469001603	1082.07326585269	2065.8292546298
