"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Psemul"	37790.4256886991	296354.84697605	122744.112217014	58720.1919839078	762897.766506185	37790.4256886991	1185419.3885645	1185419.3885645	490976.449141381	37790.4256886991	24320.7017121857	1204.73503935079	58720.1919839078	190724.441520397	58720.1919839078	37790.4256886991	1871.96284538586	6080.17542466487
"Phatri"	5732.94585814795	26296.7306080345	21923.8030627021	6278.71503802448	96043.6926601046	5732.94585814795	105186.930477513	105186.930477513	87695.2189585362	5732.94585814795	5234.61695801806	312.459618921971	6278.71503802448	24010.9213284567	6278.71503802448	5732.94585814795	342.205378637231	1308.65413940374
"Thapse"	6276.7542265958	36600.1584458637	22257.145652466	8048.99898288584	114165.849893211	6276.7542265958	146400.635821907	146400.635821907	89028.5838491935	6276.7542265958	4894.72587892318	269.108418825904	8048.99898288584	28541.4620759946	8048.99898288584	6276.7542265958	345.091318095853	1223.68145270099
"Albcan"	5798.06039170783	53586.9091403771	17982.8170479047	10008.8279898293	124170.437516532	5798.06039170783	214347.638099855	214347.638099855	71931.2687079857	5798.06039170783	3358.7852983499	156.836364533832	10008.8279898293	31042.6091563317	10008.8279898293	5798.06039170783	270.7367790462	839.696318563412
"Pytult"	11384.5285066189	34595.528735402	50048.7793919716	9465.16719880489	166443.495534031	11384.5285066189	138382.148498246	138382.148498246	200195.166113091	11384.5285066189	13693.1008819679	936.591104593221	9465.16719880489	41610.8637932591	9465.16719880489	11384.5285066189	778.687619495895	3423.27439037822
"Sappar"	15160.6147583383	22490.5968963328	87709.4329165679	7677.04615200357	177657.537569163	15160.6147583383	89962.3885253612	89962.3885253612	350837.735330616	15160.6147583383	29939.1504623005	2554.89259032854	7677.04615200357	44414.3839282979	7677.04615200357	15160.6147583383	1293.74887773623	7484.78753735974
"Phyinf"	48193.1433248235	171746.50455641	200438.111905804	44610.7017857921	742154.465651912	48193.1433248235	686986.348308017	686986.348308017	801752.832850768	48193.1433248235	52063.2711556977	3380.82273286842	44610.7017857921	185538.527265472	44610.7017857921	48193.1433248235	3129.50897828304	13015.8115351204
"Hyaara"	15208.0451356638	85171.0090238486	54601.1163587395	18994.0915901423	272776.361828103	15208.0451356638	340684.101997411	340684.101997411	218404.50768299	15208.0451356638	12176.6621873595	678.882975439255	18994.0915901423	68194.0772655911	18994.0915901423	15208.0451356638	847.89105367524	3044.16495798108
"Psecub"	18095.3392679381	44940.7138923978	85580.0198899917	13112.9535262483	248065.591221277	18095.3392679381	179763.005323313	179763.005323313	342320.364733679	18095.3392679381	24970.8277059714	1821.51662758247	13112.9535262483	62016.3461417851	13112.9535262483	18095.3392679381	1319.97872662966	6242.70172593047
"Gialam"	2650.07925518288	11599.0701563868	10289.9766997944	2813.60582480004	43699.7507810877	2650.07925518288	46396.3004500354	46396.3004500354	41159.924386192	2650.07925518288	2496.05683810963	151.368104581826	2813.60582480004	10924.9330271919	2813.60582480004	2650.07925518288	160.708469344289	624.013942896057
"Permar"	18787.5479928018	102825.886029152	67934.942514819	23113.9796771059	334316.621055811	18787.5479928018	411303.677721457	411303.677721457	271739.858329238	18787.5479928018	15270.929736566	858.178466910659	23113.9796771059	83579.1281147765	23113.9796771059	18787.5479928018	1055.80140905914	3817.73119402104
"Stylem"	2156.18207592422	87937.794959581	4733.70979430364	9293.35233075607	81618.3216291764	2156.18207592422	351782.823916255	351782.823916255	18936.5425844772	2156.18207592422	500.263089041451	13.2158844277782	9293.35233075607	20402.7449449916	9293.35233075607	2156.18207592422	56.9617342250577	125.05452216335
"Oxytri"	4776.21377849728	232863.954203112	10136.2091715993	22892.7048470147	194367.425425641	4776.21377849728	931615.775274105	931615.775274105	40551.7994319123	4776.21377849728	996.484173035882	24.4867236722846	22892.7048470147	48583.5131327991	22892.7048470147	4776.21377849728	117.366467184258	249.078269165784
"Partet"	3612.80535865083	301596.858007456	6980.79787355336	23746.8188414972	183538.053693066	3612.80535865083	1206387.96693862	1206387.96693862	27923.2038752234	3612.80535865083	549.646782023236	10.8193739635921	23746.8188414972	45884.4930782663	23746.8188414972	3612.80535865083	71.1152935147674	137.411634578078
"Ichmul"	345.279526455011	380496.673252034	488.35604197574	9637.80148757897	54526.0084156659	345.279526455011	1521986.69412371	1521986.69412371	1953.42416934492	345.279526455011	12.3698284865754	0.078330482026624	9637.80148757897	13631.5020938812	9637.80148757897	345.279526455011	2.18644193575578	3.09245711937616
"Tetthe"	2407.62724231809	585828.31313526	3989.59068058142	29174.9591771175	193379.124889831	2407.62724231809	2343314.60252727	2343314.60252727	15958.3719160077	2407.62724231809	198.686445549494	2.47370495268081	29174.9591771175	48344.7533709498	29174.9591771175	2407.62724231809	29.9756705448661	49.6715827715082
"Hamham"	18555.2502549821	50173.2365331235	85061.1407677679	14250.7352938944	261313.728569543	18555.2502549821	200693.212074157	200693.212074157	340245.013935699	18555.2502549821	24159.9682348892	1715.5403935556	14250.7352938944	65328.345574743	14250.7352938944	18555.2502549821	1317.56304542245	6039.98405505088
"Toxgon"	16735.8166571038	51027.0922624687	73487.3220879862	13945.7253907642	244943.987726845	16735.8166571038	204108.449497272	204108.449497272	293949.404208528	16735.8166571038	20084.1154786705	1372.2487230262	13945.7253907642	61235.9727961824	13945.7253907642	16735.8166571038	1143.47595048178	5021.02689066825
"Crypa1"	576.619068717855	33643.1524602518	1184.3411677663	3073.25735293294	25249.4196734096	576.619068717855	134574.052226797	134574.052226797	4737.41544744867	576.619068717855	108.187994764329	2.47068097383554	3073.25735293294	6312.28726153904	3073.25735293294	576.619068717855	13.1682056343826	27.0467087971372
"Babbov"	1304.63703363415	14853.218637647	3825.58588631397	2570.69771176143	30152.2651854651	1304.63703363415	59412.9686025035	59412.9686025035	15302.3677692002	1304.63703363415	662.107326634764	28.6482535641309	2570.69771176143	7538.05436346779	2570.69771176143	1304.63703363415	56.4494169527124	165.526569626369
"Thepar"	762.186115907615	24682.0643877506	1752.09575974783	2860.70354728145	26304.6104173371	762.186115907615	98728.7629104869	98728.7629104869	7008.41891271911	762.186115907615	203.071610070376	5.88407732617778	2860.70354728145	6576.11894323859	2860.70354728145	762.186115907615	22.0846333043956	50.7676426538638
"Plaviv"	4483.33638194064	46751.6260782698	13456.4151665037	8356.70355680316	100328.309640568	4483.33638194064	187006.700054185	187006.700054185	53825.7170057144	4483.33638194064	2405.29115063934	107.484411563262	8356.70355680316	25082.0511564868	8356.70355680316	4483.33638194064	200.345298208868	601.322158249213
"Cyamer"	4793.25096871508	10584.7850948473	23689.46411164	3204.00786061686	63340.1039682483	4793.25096871508	42339.154017051	42339.154017051	94757.8869688514	4793.25096871508	7170.78604314247	542.647943315922	3204.00786061686	15835.0208915197	3204.00786061686	4793.25096871508	362.728404433885	1792.69593334972
"Acacas"	14607.4957529785	21702.8090534396	84456.8683372015	7404.84984825903	171251.938465971	14607.4957529785	86811.2448572027	86811.2448572027	337827.506984849	14607.4957529785	28816.1051940727	2457.96420181271	7404.84984825903	42812.9803538085	7404.84984825903	14607.4957529785	1245.99425901158	7204.02558125309
"Polpal"	2513.44403197432	109564.679785863	5447.63954366988	11271.9829732221	97723.6415294421	2513.44403197432	438258.902680332	438258.902680332	21790.5673003011	2513.44403197432	560.45160083147	14.4147691312983	11271.9829732221	24430.9001510437	11271.9829732221	2513.44403197432	64.6455740186694	140.11284153024
"Dicdis"	812.047990727944	192947.292350476	1349.65134909349	9709.35194629844	64549.0939898645	812.047990727944	771789.202754586	771789.202754586	5398.60562967493	812.047990727944	67.9161640132594	0.854406795135417	9709.35194629844	16137.2728000943	9709.35194629844	812.047990727944	10.2158202150739	16.9790402695463
"Enthis"	647.981502191387	106607.695841828	1130.59769025649	6292.20465683835	43914.5390823261	647.981502191387	426430.795296571	426430.795296571	4522.39088753442	647.981502191387	66.730192370153	0.984638144841809	6292.20465683835	10978.6344634496	6292.20465683835	647.981502191387	9.56129873974273	16.6825476258635
"Guithe"	22807.532962623	63065.5600384421	103710.910565843	17785.3418001162	323495.683786001	22807.532962623	252262.325628352	252262.325628352	414843.782826529	22807.532962623	29247.8809621494	2062.0739087503	17785.3418001162	80873.8935438412	17785.3418001162	22807.532962623	1608.00772903812	7311.96776299541
"Emihux"	53435.8202498035	33859.751652858	453417.956492475	14602.4257572125	495623.11739937	53435.8202498035	135439.10698004	135439.10698004	1813673.17001906	53435.8202498035	195541.955373711	21082.4402894951	14602.4257572125	123905.687527796	14602.4257572125	53435.8202498035	5761.20601628597	48885.4526162799
"Phypat"	39843.7663653925	1379027.63744943	90360.1823530435	155653.295680437	1412001.15454462	39843.7663653925	5516110.8815279	5516110.8815279	361440.751148036	39843.7663653925	10199.1140710644	287.79800701505	155653.295680437	353000.267407102	155653.295680437	39843.7663653925	1124.30907939884	2549.77836442261
"Lacsat"	129853.463886319	2824234.09246639	325202.645029022	382672.144412438	3833428.54015686	129853.463886319	11296936.3774497	11296936.3774497	1300810.5809822	129853.463886319	44063.6255589856	1492.61016614104	382672.144412438	958357.134398132	382672.144412438	129853.463886319	4398.65303515134	11015.9063823663
"Sollyc"	67397.6743384781	2180030.53236334	154968.9818131	252786.460542799	2324950.32120352	67397.6743384781	8720122.29508224	8720122.29508224	619875.939023603	67397.6743384781	17969.5008050434	520.915458812931	252786.460542799	581237.56926252	252786.460542799	67397.6743384781	1953.78217968833	4492.37511596058
"Mimgut"	31007.1372285139	813767.374507699	74501.1810750374	102477.902921208	984900.290823941	31007.1372285139	3255073.68342132	3255073.68342132	298005.107475422	31007.1372285139	9381.94997845954	295.367371867333	102477.902921208	246224.756109679	102477.902921208	31007.1372285139	976.182632962263	2345.48447878508
"Citlan"	26389.6817222373	1018697.99821963	58560.5863484384	110066.250083745	976979.769935108	26389.6817222373	4074793.35355206	4074793.35355206	234242.423613283	26389.6817222373	6327.23746717656	170.90812735176	110066.250083745	244244.860923755	110066.250083745	26389.6817222373	712.824689757945	1581.80883859023
"Cucsat"	20275.824113027	675774.179308708	46336.0982132847	77431.8404041769	707816.236222949	20275.824113027	2703096.72904797	2703096.72904797	185344.393663344	20275.824113027	5309.3022368503	152.088173184579	77431.8404041769	176954.058282011	77431.8404041769	20275.824113027	580.813242793889	1327.32555341217
"Linusi"	39259.3020716943	591190.374186003	107218.279297794	92187.4570356627	1007066.3844224	39259.3020716943	2364761.57614997	2364761.57614997	428873.131591937	39259.3020716943	16719.11612194	651.7751365329	92187.4570356627	251766.587651538	92187.4570356627	39259.3020716943	1530.47785429799	4179.77889014601
"Poptri"	37931.3276175456	1288289.51988166	86352.264681586	146510.217978683	1334146.81394236	37931.3276175456	5153158.42611928	5153158.42611928	345409.081958006	37931.3276175456	9820.37727252363	279.204615084048	146510.217978683	333536.681052146	146510.217978683	37931.3276175456	1078.43124894011	2455.09415300266
"Manesc"	42523.9738762163	1147420.44954528	101565.074614766	142929.850539607	1365506.05063368	42523.9738762163	4589683.37004419	4589683.37004419	406260.437591888	42523.9738762163	12651.5794105444	393.989782835393	142929.850539607	341376.395746013	142929.850539607	42523.9738762163	1324.26242520278	3162.89376943114
"Jatcur"	26658.9758820483	832310.149921936	61746.4286186214	97876.8841782285	906793.729822042	26658.9758820483	3329240.6002364	3329240.6002364	246985.714515063	26658.9758820483	7261.17306498338	213.472404195439	97876.8841782285	226698.43241779	97876.8841782285	26658.9758820483	783.751554191652	1815.29326594294
"Riccom"	30207.7254582968	1008254.91623273	69012.9465506564	115461.691236261	1055141.38227644	30207.7254582968	4033021.57450996	4033021.57450996	276051.916910504	30207.7254582968	7903.11199840185	226.258813771053	115461.691236261	263785.2206694	115461.691236261	30207.7254582968	864.819343354817	1975.7770640946
"Betnan"	63720.3224525267	1224226.23458375	164175.706498051	174002.047585364	1793268.52280146	63720.3224525267	4896905.45854875	4896905.45854875	656702.895754875	63720.3224525267	23334.6650214032	829.152110001269	174002.047585364	448317.083074007	174002.047585364	63720.3224525267	2264.17819852819	5833.66563558867
"Medtru"	32586.888601519	1103774.60179335	74226.2434184464	125662.111680245	1144930.72211801	32586.888601519	4415101.23990755	4415101.23990755	296905.164167887	32586.888601519	8450.48117153973	240.516638471139	125662.111680245	286232.496882796	125662.111680245	32586.888601519	927.484334393305	2112.61893742879
"Lotjap"	19163.3412806643	330840.125845263	50632.2437204498	48985.4087312868	517705.53375845	19163.3412806643	1323360.93179862	1323360.93179862	202529.040448656	19163.3412806643	7496.79666970132	277.50074844819	48985.4087312868	129426.341539493	48985.4087312868	19163.3412806643	709.348510098004	1874.19856068188
"Cajcaj"	45169.4268388207	1543630.41384131	102708.362757227	175110.964464148	1592717.66283578	45169.4268388207	6174581.91472683	6174581.91472683	410837.460500902	45169.4268388207	11651.3384937824	330.431622596878	175110.964464148	398175.52977047	175110.964464148	45169.4268388207	1281.00363834465	2912.80619632411
"Glymax"	92675.9877431459	2704373.0538187	217699.370891187	326641.932590189	3069176.60354763	92675.9877431459	10817492.2291422	10817492.2291422	870797.484683114	92675.9877431459	26294.3542981896	793.976877653818	326641.932590189	767294.14990034	326641.932590189	92675.9877431459	2798.41788649059	6573.58856609519
"Pruper"	25594.2159438094	509018.67036936	65418.4217641899	71393.4969358122	729922.745356844	25594.2159438094	2036074.76777735	2036074.76777735	261673.698148541	25594.2159438094	9175.3999718169	321.728799029752	71393.4969358122	182480.67860459	71393.4969358122	25594.2159438094	897.442769032584	2293.84989572343
"Maldom"	108324.731314106	1999038.23811649	281734.496517714	288548.059420578	3001860.86430798	108324.731314106	7996153.01640305	7996153.01640305	1126937.99508505	108324.731314106	40666.5268786921	1467.48660138878	288548.059420578	750465.210076188	288548.059420578	108324.731314106	3908.99110405726	10166.631638367
"Fraves"	26020.5799279192	454263.816932826	68567.5972588514	66974.8236626019	705949.329450175	26020.5799279192	1817055.26877098	1817055.26877098	274270.389192871	26020.5799279192	10109.3297863529	372.619694857129	66974.8236626019	176487.332261099	66974.8236626019	26020.5799279192	959.092319437365	2527.33244513973
"Cansat"	51668.1759982396	1498727.98654425	121523.521969647	181448.910570592	1707071.19069551	51668.1759982396	5994912.76462544	5994912.76462544	486094.154243343	51668.1759982396	14712.6836010671	445.310968780805	181448.910570592	426767.739407858	181448.910570592	51668.1759982396	1563.84831841676	3678.17039809252
"Vitvin"	44831.7550943903	1348480.23766951	104644.895208107	160934.446438452	1502592.8998488	44831.7550943903	5393921.25180811	5393921.25180811	418579.604201256	44831.7550943903	12488.850642726	372.620616989844	160934.446438452	375648.203990491	160934.446438452	44831.7550943903	1337.61198062746	3122.2124863804
"Citsin"	27536.3709147029	889174.207550707	63337.0642776829	103174.213383264	949254.031830508	27536.3709147029	3556697.37083069	3556697.37083069	253348.295621676	27536.3709147029	7349.23677426173	213.18983430193	103174.213383264	237313.471884157	103174.213383264	27536.3709147029	798.786939773311	1837.30891428258
"Euccam"	89341.7114935669	1398026.29699581	241710.942690841	214864.062146732	2325229.68043734	89341.7114935669	5592105.70529417	5592105.70529417	966843.860205302	89341.7114935669	37148.7969315154	1427.35882209834	214864.062146732	581307.366332971	214864.062146732	89341.7114935669	3432.75396822973	9287.19837372295
"Carpap"	27581.6204669316	744325.000614761	65874.7128737658	92713.2304600625	885729.720791573	27581.6204669316	2977303.81099617	2977303.81099617	263499.188560112	27581.6204669316	8205.36382778069	255.515001447782	92713.2304600625	221432.146944238	92713.2304600625	27581.6204669316	858.891566714825	2051.33833289838
"Brarap"	27639.7191583082	749575.677155116	65943.8309813239	93186.775000974	889313.376805306	27639.7191583082	2998302.73509203	2998302.73509203	263775.326254869	27639.7191583082	8198.09543937796	254.795510206977	93186.775000974	222328.342237259	93186.775000974	27639.7191583082	859.038101834535	2049.52384174257
"Eutpar"	14437.4345482506	365047.220138808	34970.0758979835	46646.1993241935	451942.110894015	14437.4345482506	1460188.90801856	1460188.90801856	139880.306223128	14437.4345482506	4468.52089465277	142.748321940756	46646.1993241935	112985.525597687	46646.1993241935	14437.4345482506	461.208440886572	1117.13020264489
"Aratha"	9742.6637671443	235813.668756946	23825.0493302181	30651.0458644372	299820.577285474	9742.6637671443	943254.789975718	943254.789975718	95300.20893498	9742.6637671443	3096.7784165975	100.629753792647	30651.0458644372	74955.1351867795	30651.0458644372	9742.6637671443	316.587667659865	774.194509799867
"Thecac"	27025.1170523532	852404.283915249	62462.4804210163	99834.5310649703	922980.796166986	27025.1170523532	3409619.08839022	3409619.08839022	249850.064776128	27025.1170523532	7315.67468591676	214.204851850156	99834.5310649703	230745.06689189	99834.5310649703	27025.1170523532	791.30243524666	1828.91762403701
"Gosrai"	63443.4571387646	2325000.94504366	142241.363215636	256498.86891006	2300300.16840234	63443.4571387646	9300003.78222408	9300003.78222408	568965.452988204	63443.4571387646	15692.3586869099	432.803292123915	256498.86891006	575075.041973806	256498.86891006	63443.4571387646	1749.80305136095	3923.08967085983
"Phodac"	47851.6122024257	815518.129153344	126820.52836419	121344.083361325	1286386.86980112	47851.6122024257	3262072.65294683	3262072.65294683	507282.134657589	47851.6122024257	18870.1148578972	701.939237400821	121344.083361325	321596.704009404	121344.083361325	47851.6122024257	1780.00634498594	4717.52851729524
"Setita"	82377.2088250065	526972.238022421	284018.646621681	112208.954031428	1547488.12516894	82377.2088250065	2107889.14043341	2107889.14043341	1136074.68799244	82377.2088250065	60476.497552157	3219.33654082864	112208.954031428	386871.996725936	112208.954031428	82377.2088250065	4385.17389790838	15119.1230371313
"Zeamay"	35788.9736134278	238196.750135944	121941.602888213	50019.7146341195	681716.613104127	35788.9736134278	952787.046007851	952787.046007851	487766.434830161	35788.9736134278	25606.9160264962	1344.31994816856	50019.7146341195	170429.145143149	50019.7146341195	35788.9736134278	1878.86081648622	6401.728701141
"Sorbic"	127593.144249751	1077593.82590094	405795.018361813	207922.520601933	2645092.72132293	127593.144249751	4310375.36599531	4310375.36599531	1623180.09694174	127593.144249751	78298.4470005042	3776.9356673623	207922.520601933	661273.170762033	207922.520601933	127593.144249751	6154.79764783939	19574.611466804
"Leeper"	2833.3862538616	26341.1431778222	8773.59837520521	4909.46555173535	60808.7859052725	2833.3862538616	105364.610715843	105364.610715843	35094.4061592422	2833.3862538616	1635.22435974601	76.1933025613813	4909.46555173535	15202.1909929489	4909.46555173535	2833.3862538616	132.021673250252	408.805942481814
"Orysat"	68066.0522679247	582252.702358827	215699.624027282	111830.849841222	1417556.7477726	68066.0522679247	2329010.87281352	2329010.87281352	862798.519586312	68066.0522679247	41428.5277984609	1989.25111317632	111830.849841222	354389.177300761	111830.849841222	68066.0522679247	3268.29065476193	10357.13166777
"Bradis"	56343.753217733	349219.095539036	196118.175043639	75185.8031224327	1046810.15416408	56343.753217733	1396876.45325035	1396876.45325035	784472.740101578	56343.753217733	42223.6432253647	2272.65519386055	75185.8031224327	261702.525221858	75185.8031224327	56343.753217733	3032.65927832629	10555.9102691338
"Horvul"	341182.836447504	2714332.13447233	1103623.77619615	535066.973542665	6923123.20236011	341182.836447504	10857329.8057201	10857329.8057201	4414495.62027083	341182.836447504	217553.565519451	10721.3955888766	535066.973542665	1730780.59848525	535066.973542665	341182.836447504	16814.0482963276	54388.3850288031
"Triaes"	28548.6648377913	251734.453263531	89706.0560105678	47824.0387760554	601108.669346351	28548.6648377913	1006962.82908029	1006962.82908029	358833.13855224	28548.6648377913	17042.1880894559	809.390615503326	47824.0387760554	150273.433993569	47824.0387760554	28548.6648377913	1355.87175094879	4260.44117737659
"Musacu"	52035.2610772724	852159.297761325	139234.781289767	128731.331961222	1377825.62991939	52035.2610772724	3408637.23709091	3408637.23709091	556939.132684435	52035.2610772724	21033.483877846	794.355106466971	128731.331961222	344456.402825891	128731.331961222	52035.2610772724	1965.17493693577	5258.37089841335
"Selmoe"	40887.3990801456	293374.000604742	136261.045003315	59994.9145535334	799754.647933655	40887.3990801456	1173496.30561175	1173496.30561175	545044.32083162	40887.3990801456	27865.3518549191	1424.61411726711	59994.9145535334	199938.610326618	59994.9145535334	40887.3990801456	2090.36534873355	6966.33616387456
"Chlrei"	35719.6137683048	27821.8193407016	274544.03031721	11370.8653019571	349589.812737253	35719.6137683048	111287.280353159	111287.280353159	1098176.15077685	35719.6137683048	112207.010977423	11464.8395010754	11370.8653019571	87397.4508353595	11370.8653019571	35719.6137683048	3649.67959955414	28051.7519905616
"Volcar"	37299.3117833107	73656.5363460263	192427.812269392	23076.638337184	476211.151885268	37299.3117833107	294626.147207123	294626.147207123	769711.25383774	37299.3117833107	60287.7524525799	4722.04749204112	23076.638337184	119052.787234707	23076.638337184	37299.3117833107	2921.47433758861	15071.9380199239
"Ostluc"	4308.69170686872	5054.72154295634	27527.9313722491	1846.32117410184	47184.1132627162	4308.69170686872	20218.9047918002	20218.9047918002	110111.826892765	4308.69170686872	10055.0351072392	918.191386527973	1846.32117410184	11796.0174525063	1846.32117410184	4308.69170686872	393.454977556797	2513.75646184768
"Micpus"	7438.82830823022	4562.57833955362	64136.8964162551	1984.06425078271	68425.6897862217	7438.82830823022	18250.3156834331	18250.3156834331	256547.618350363	7438.82830823022	27890.3097908861	3032.0662699223	1984.06425078271	17106.4202671201	1984.06425078271	7438.82830823022	808.704549009582	6972.57655936772
"Chlvar"	14472.4176358904	7691.28242172904	134023.852141228	3466.96468471606	128425.249972898	14472.4176358904	30765.1297442855	30765.1297442855	536095.409565394	14472.4176358904	60413.327297634	6808.06074826976	3466.96468471606	32106.3124333223	3466.96468471606	14472.4176358904	1630.91660145778	15103.3317962515
"Cocsub"	13269.720364854	37430.377838536	59908.4344378045	10488.8987049089	189415.762597273	13269.720364854	149721.52331569	149721.52331569	239633.756895649	13269.720364854	16787.7947451582	1176.0866084043	10488.8987049089	47353.9368660605	10488.8987049089	13269.720364854	929.624209447168	4196.94835098737
"Ast_sp"	17302.1864193573	27723.3250433775	96991.2064095621	9250.33508083498	207419.552628676	17302.1864193573	110893.52048504	110893.52048504	387965.596406893	17302.1864193573	32362.6822459538	2699.57751886968	9250.33508083498	51854.7851372915	9250.33508083498	17302.1864193573	1443.28560685983	8090.65448782267
"Naegru"	3060.46215488807	113261.634757684	6848.24077706981	12446.2613355943	111401.572390322	3060.46215488807	453046.962516191	453046.962516191	27392.9887138574	3060.46215488807	752.549568818076	20.6742995240164	12446.2613355943	27850.3670644459	12446.2613355943	3060.46215488807	84.0780646137214	188.137216342949
"Trivag"	14609.621625284	566985.265054293	32385.7490639794	61129.0830445103	542029.477294706	14609.621625284	2267941.34576686	2267941.34576686	129543.012567056	14609.621625284	3491.64478516787	94.1122416730391	61129.0830445103	135507.352262109	61129.0830445103	14609.621625284	393.781248021234	872.911086383689
"Monbre"	11155.1678935506	25005.8336076701	54819.2955262753	7534.07700078346	148097.383515289	11155.1678935506	100023.334625316	100023.334625316	219277.182531784	11155.1678935506	16516.6576768719	1244.0874041938	7534.07700078346	37024.345806723	7534.07700078346	11155.1678935506	840.242871137838	4129.16441115969
"Sal_sp"	15384.8048945105	30256.0463467054	79497.9011512515	9491.1808766609	196175.280935385	15384.8048945105	121024.289073282	121024.289073282	317991.877041504	15384.8048945105	24938.1214748485	1955.7414751622	9491.1808766609	49043.7782159504	9491.1808766609	15384.8048945105	1206.53438350782	6234.52502734464
"Ampque"	15352.9425611698	383884.78469804	37278.2067883907	49267.958638949	478506.620950671	15352.9425611698	1535539.15254967	1535539.15254967	149112.828489916	15352.9425611698	4784.30306016808	153.504939873488	49267.958638949	119626.654165804	49267.958638949	15352.9425611698	492.601011071299	1196.07575432628
"Nemvec"	44649.3648651207	577119.396147277	126694.211833784	95294.9164625558	1081611.44457849	44649.3648651207	2308477.90482938	2308477.90482938	506776.917637338	44649.3648651207	20919.9593941658	863.584519779286	95294.9164625558	270402.823633124	95294.9164625558	44649.3648651207	1843.14412800983	5229.98912300986
"Acrdig"	49213.6709056061	787695.781886162	132416.566108815	120031.120423352	1291845.0878849	49213.6709056061	3150783.31811863	3150783.31811863	529666.296471193	49213.6709056061	20177.9788062404	768.693102462622	120031.120423352	322961.252436999	120031.120423352	49213.6709056061	1874.82649948583	5044.49439645815
"Hydmag"	56711.7462075946	5099739.55692231	108270.657888961	389216.84741302	2972277.67511477	56711.7462075946	20398958.305894	20398958.305894	433082.633215346	56711.7462075946	8263.31691264807	157.665999885035	389216.84741302	743069.415929584	389216.84741302	56711.7462075946	1082.07324801738	2065.82922025113
